t,v,w
1.090000, -1.954974, 0.671514
1.100000, -1.948573, 0.653696
1.110000, -1.942188, 0.636083
1.120000, -1.935819, 0.618674
1.130000, -1.929468, 0.601467
1.140000, -1.923132, 0.584461
1.150000, -1.916814, 0.567653
1.160000, -1.910512, 0.551042
1.170000, -1.904226, 0.534625
1.180000, -1.897957, 0.518402
1.190000, -1.891705, 0.502371
1.200000, -1.885469, 0.486530
1.210000, -1.879249, 0.470877
1.220000, -1.873046, 0.455410
1.230000, -1.866860, 0.440129
1.240000, -1.860690, 0.425031
1.250000, -1.854536, 0.410114
1.260000, -1.848399, 0.395377
1.270000, -1.842278, 0.380819
1.280000, -1.836174, 0.366438
1.290000, -1.830086, 0.352232
1.300000, -1.824014, 0.338200
1.310000, -1.817959, 0.324340
1.320000, -1.811920, 0.310651
1.330000, -1.805898, 0.297131
1.340000, -1.799892, 0.283779
1.350000, -1.793902, 0.270592
1.360000, -1.787929, 0.257571
1.370000, -1.781972, 0.244712
1.380000, -1.776031, 0.232015
1.390000, -1.770107, 0.219479
1.400000, -1.764199, 0.207101
1.410000, -1.758308, 0.194881
1.420000, -1.752432, 0.182816
1.430000, -1.746574, 0.170906
1.440000, -1.740731, 0.159150
1.450000, -1.734905, 0.147545
1.460000, -1.729096, 0.136091
1.470000, -1.723302, 0.124785
1.480000, -1.717526, 0.113628
1.490000, -1.711765, 0.102616
1.500000, -1.706021, 0.091750
1.510000, -1.700293, 0.081027
1.520000, -1.694582, 0.070447
1.530000, -1.688887, 0.060008
1.540000, -1.683209, 0.049709
1.550000, -1.677547, 0.039548
1.560000, -1.671902, 0.029525
1.570000, -1.666273, 0.019637
1.580000, -1.660661, 0.009885
1.590000, -1.655065, 0.000266
1.600000, -1.649485, -0.009221
1.610000, -1.643923, -0.018577
1.620000, -1.638377, -0.027803
1.630000, -1.632847, -0.036900
1.640000, -1.627334, -0.045870
1.650000, -1.621838, -0.054713
1.660000, -1.616358, -0.063432
1.670000, -1.610895, -0.072026
1.680000, -1.605449, -0.080497
1.690000, -1.600019, -0.088847
1.700000, -1.594607, -0.097077
1.710000, -1.589211, -0.105187
1.720000, -1.583832, -0.113178
1.730000, -1.578470, -0.121053
1.740000, -1.573124, -0.128811
1.750000, -1.567796, -0.136455
1.760000, -1.562485, -0.143984
1.770000, -1.557190, -0.151401
1.780000, -1.551913, -0.158706
1.790000, -1.546653, -0.165900
1.800000, -1.541410, -0.172985
1.810000, -1.536184, -0.179961
1.820000, -1.530976, -0.186830
1.830000, -1.525785, -0.193592
1.840000, -1.520611, -0.200248
1.850000, -1.515454, -0.206800
1.860000, -1.510315, -0.213249
1.870000, -1.505194, -0.219595
1.880000, -1.500090, -0.225839
1.890000, -1.495003, -0.231984
1.900000, -1.489935, -0.238028
1.910000, -1.484884, -0.243974
1.920000, -1.479851, -0.249823
1.930000, -1.474835, -0.255574
1.940000, -1.469838, -0.261230
1.950000, -1.464859, -0.266792
1.960000, -1.459897, -0.272259
1.970000, -1.454954, -0.277634
1.980000, -1.450030, -0.282916
1.990000, -1.445123, -0.288108
2.000000, -1.440235, -0.293209
2.010000, -1.435365, -0.298222
2.020000, -1.430514, -0.303146
2.030000, -1.425681, -0.307982
2.040000, -1.420868, -0.312732
2.050000, -1.416073, -0.317396
2.060000, -1.411297, -0.321975
2.070000, -1.406540, -0.326470
2.080000, -1.401802, -0.330883
2.090000, -1.397083, -0.335213
2.100000, -1.392383, -0.339461
2.110000, -1.387703, -0.343629
2.120000, -1.383043, -0.347718
2.130000, -1.378402, -0.351727
2.140000, -1.373781, -0.355658
2.150000, -1.369180, -0.359512
2.160000, -1.364599, -0.363290
2.170000, -1.360038, -0.366992
2.180000, -1.355497, -0.370619
2.190000, -1.350977, -0.374172
2.200000, -1.346477, -0.377652
2.210000, -1.341997, -0.381060
2.220000, -1.337539, -0.384395
2.230000, -1.333102, -0.387660
2.240000, -1.328685, -0.390855
2.250000, -1.324290, -0.393981
2.260000, -1.319916, -0.397037
2.270000, -1.315564, -0.400026
2.280000, -1.311233, -0.402949
2.290000, -1.306924, -0.405804
2.300000, -1.302638, -0.408594
2.310000, -1.298373, -0.411320
2.320000, -1.294131, -0.413981
2.330000, -1.289911, -0.416579
2.340000, -1.285714, -0.419114
2.350000, -1.281540, -0.421588
2.360000, -1.277389, -0.424000
2.370000, -1.273262, -0.426352
2.380000, -1.269158, -0.428644
2.390000, -1.265077, -0.430877
2.400000, -1.261021, -0.433051
2.410000, -1.256989, -0.435169
2.420000, -1.252980, -0.437229
2.430000, -1.248997, -0.439233
2.440000, -1.245038, -0.441181
2.450000, -1.241105, -0.443075
2.460000, -1.237196, -0.444914
2.470000, -1.233313, -0.446700
2.480000, -1.229456, -0.448434
2.490000, -1.225624, -0.450115
2.500000, -1.221819, -0.451744
2.510000, -1.218041, -0.453323
2.520000, -1.214289, -0.454852
2.530000, -1.210564, -0.456332
2.540000, -1.206866, -0.457763
2.550000, -1.203196, -0.459145
2.560000, -1.199553, -0.460480
2.570000, -1.195939, -0.461769
2.580000, -1.192353, -0.463011
2.590000, -1.188796, -0.464208
2.600000, -1.185267, -0.465360
2.610000, -1.181768, -0.466468
2.620000, -1.178299, -0.467532
2.630000, -1.174860, -0.468553
2.640000, -1.171450, -0.469532
2.650000, -1.168071, -0.470470
2.660000, -1.164724, -0.471367
2.670000, -1.161407, -0.472223
2.680000, -1.158122, -0.473039
2.690000, -1.154868, -0.473817
2.700000, -1.151647, -0.474556
2.710000, -1.148459, -0.475257
2.720000, -1.145303, -0.475921
2.730000, -1.142181, -0.476549
2.740000, -1.139092, -0.477140
2.750000, -1.136038, -0.477696
2.760000, -1.133017, -0.478218
2.770000, -1.130032, -0.478706
2.780000, -1.127081, -0.479160
2.790000, -1.124167, -0.479581
2.800000, -1.121288, -0.479970
2.810000, -1.118445, -0.480327
2.820000, -1.115639, -0.480654
2.830000, -1.112870, -0.480950
2.840000, -1.110139, -0.481216
2.850000, -1.107445, -0.481453
2.860000, -1.104790, -0.481662
2.870000, -1.102173, -0.481843
2.880000, -1.099596, -0.481996
2.890000, -1.097058, -0.482123
2.900000, -1.094560, -0.482224
2.910000, -1.092102, -0.482299
2.920000, -1.089685, -0.482349
2.930000, -1.087309, -0.482375
2.940000, -1.084974, -0.482377
2.950000, -1.082682, -0.482357
2.960000, -1.080432, -0.482314
2.970000, -1.078224, -0.482248
2.980000, -1.076060, -0.482162
2.990000, -1.073939, -0.482055
3.000000, -1.071862, -0.481928
3.010000, -1.069829, -0.481782
3.020000, -1.067841, -0.481617
3.030000, -1.065898, -0.481433
3.040000, -1.064000, -0.481232
3.050000, -1.062148, -0.481014
3.060000, -1.060342, -0.480779
3.070000, -1.058583, -0.480528
3.080000, -1.056870, -0.480262
3.090000, -1.055205, -0.479982
3.100000, -1.053587, -0.479687
3.110000, -1.052016, -0.479378
3.120000, -1.050494, -0.479057
3.130000, -1.049020, -0.478724
3.140000, -1.047594, -0.478378
3.150000, -1.046217, -0.478022
3.160000, -1.044890, -0.477654
3.170000, -1.043611, -0.477277
3.180000, -1.042382, -0.476890
3.190000, -1.041202, -0.476495
3.200000, -1.040072, -0.476091
3.210000, -1.038992, -0.475679
3.220000, -1.037961, -0.475260
3.230000, -1.036981, -0.474834
3.240000, -1.036051, -0.474402
3.250000, -1.035171, -0.473965
3.260000, -1.034341, -0.473522
3.270000, -1.033561, -0.473076
3.280000, -1.032832, -0.472625
3.290000, -1.032152, -0.472170
3.300000, -1.031522, -0.471713
3.310000, -1.030942, -0.471254
3.320000, -1.030411, -0.470792
3.330000, -1.029930, -0.470329
3.340000, -1.029497, -0.469866
3.350000, -1.029114, -0.469402
3.360000, -1.028779, -0.468938
3.370000, -1.028492, -0.468474
3.380000, -1.028254, -0.468012
3.390000, -1.028062, -0.467551
3.400000, -1.027917, -0.467093
3.410000, -1.027819, -0.466636
3.420000, -1.027767, -0.466183
3.430000, -1.027760, -0.465733
3.440000, -1.027798, -0.465287
3.450000, -1.027880, -0.464844
3.460000, -1.028005, -0.464407
3.470000, -1.028173, -0.463974
3.480000, -1.028383, -0.463547
3.490000, -1.028635, -0.463125
3.500000, -1.028926, -0.462710
3.510000, -1.029257, -0.462300
3.520000, -1.029626, -0.461898
3.530000, -1.030033, -0.461503
3.540000, -1.030476, -0.461115
3.550000, -1.030955, -0.460734
3.560000, -1.031469, -0.460362
3.570000, -1.032016, -0.459998
3.580000, -1.032595, -0.459643
3.590000, -1.033205, -0.459296
3.600000, -1.033846, -0.458958
3.610000, -1.034515, -0.458630
3.620000, -1.035212, -0.458310
3.630000, -1.035935, -0.458001
3.640000, -1.036683, -0.457701
3.650000, -1.037455, -0.457411
3.660000, -1.038250, -0.457132
3.670000, -1.039065, -0.456862
3.680000, -1.039901, -0.456603
3.690000, -1.040755, -0.456355
3.700000, -1.041626, -0.456117
3.710000, -1.042513, -0.455889
3.720000, -1.043414, -0.455673
3.730000, -1.044329, -0.455467
3.740000, -1.045255, -0.455272
3.750000, -1.046192, -0.455088
3.760000, -1.047137, -0.454914
3.770000, -1.048090, -0.454752
3.780000, -1.049050, -0.454600
3.790000, -1.050014, -0.454459
3.800000, -1.050982, -0.454329
3.810000, -1.051953, -0.454210
3.820000, -1.052924, -0.454101
3.830000, -1.053895, -0.454002
3.840000, -1.054865, -0.453914
3.850000, -1.055832, -0.453837
3.860000, -1.056796, -0.453770
3.870000, -1.057754, -0.453713
3.880000, -1.058706, -0.453665
3.890000, -1.059651, -0.453628
3.900000, -1.060588, -0.453600
3.910000, -1.061515, -0.453582
3.920000, -1.062432, -0.453573
3.930000, -1.063338, -0.453573
3.940000, -1.064231, -0.453583
3.950000, -1.065111, -0.453601
3.960000, -1.065978, -0.453627
3.970000, -1.066829, -0.453662
3.980000, -1.067665, -0.453705
3.990000, -1.068485, -0.453756
4.000000, -1.069288, -0.453815
4.010000, -1.070073, -0.453881
4.020000, -1.070840, -0.453954
4.030000, -1.071588, -0.454034
4.040000, -1.072317, -0.454121
4.050000, -1.073026, -0.454214
4.060000, -1.073714, -0.454314
4.070000, -1.074383, -0.454420
4.080000, -1.075030, -0.454531
4.090000, -1.075656, -0.454648
4.100000, -1.076260, -0.454770
4.110000, -1.076842, -0.454896
4.120000, -1.077403, -0.455028
4.130000, -1.077941, -0.455164
4.140000, -1.078457, -0.455304
4.150000, -1.078950, -0.455448
4.160000, -1.079421, -0.455596
4.170000, -1.079869, -0.455747
4.180000, -1.080295, -0.455901
4.190000, -1.080698, -0.456058
4.200000, -1.081079, -0.456218
4.210000, -1.081438, -0.456380
4.220000, -1.081774, -0.456545
4.230000, -1.082088, -0.456711
4.240000, -1.082381, -0.456879
4.250000, -1.082651, -0.457049
4.260000, -1.082900, -0.457219
4.270000, -1.083128, -0.457391
4.280000, -1.083335, -0.457563
4.290000, -1.083522, -0.457737
4.300000, -1.083687, -0.457910
4.310000, -1.083833, -0.458084
4.320000, -1.083959, -0.458257
4.330000, -1.084066, -0.458431
4.340000, -1.084154, -0.458604
4.350000, -1.084223, -0.458776
4.360000, -1.084273, -0.458948
4.370000, -1.084306, -0.459118
4.380000, -1.084322, -0.459288
4.390000, -1.084320, -0.459456
4.400000, -1.084302, -0.459623
4.410000, -1.084268, -0.459788
4.420000, -1.084218, -0.459952
4.430000, -1.084153, -0.460113
4.440000, -1.084073, -0.460273
4.450000, -1.083978, -0.460430
4.460000, -1.083870, -0.460585
4.470000, -1.083748, -0.460738
4.480000, -1.083614, -0.460889
4.490000, -1.083467, -0.461036
4.500000, -1.083308, -0.461181
4.510000, -1.083138, -0.461323
4.520000, -1.082956, -0.461463
4.530000, -1.082764, -0.461599
4.540000, -1.082562, -0.461732
4.550000, -1.082350, -0.461863
4.560000, -1.082129, -0.461990
4.570000, -1.081900, -0.462113
4.580000, -1.081662, -0.462234
4.590000, -1.081417, -0.462351
4.600000, -1.081164, -0.462465
4.610000, -1.080904, -0.462575
4.620000, -1.080638, -0.462681
4.630000, -1.080366, -0.462785
4.640000, -1.080088, -0.462884
4.650000, -1.079805, -0.462980
4.660000, -1.079518, -0.463073
4.670000, -1.079226, -0.463161
4.680000, -1.078931, -0.463247
4.690000, -1.078632, -0.463328
4.700000, -1.078329, -0.463406
4.710000, -1.078025, -0.463480
4.720000, -1.077718, -0.463551
4.730000, -1.077409, -0.463618
4.740000, -1.077098, -0.463681
4.750000, -1.076787, -0.463741
4.760000, -1.076474, -0.463797
4.770000, -1.076161, -0.463849
4.780000, -1.075848, -0.463899
4.790000, -1.075535, -0.463944
4.800000, -1.075223, -0.463986
4.810000, -1.074911, -0.464025
4.820000, -1.074601, -0.464060
4.830000, -1.074292, -0.464092
4.840000, -1.073985, -0.464120
4.850000, -1.073680, -0.464146
4.860000, -1.073377, -0.464168
4.870000, -1.073076, -0.464186
4.880000, -1.072779, -0.464202
4.890000, -1.072484, -0.464215
4.900000, -1.072193, -0.464224
4.910000, -1.071905, -0.464231
4.920000, -1.071621, -0.464235
4.930000, -1.071341, -0.464236
4.940000, -1.071065, -0.464234
4.950000, -1.070794, -0.464229
4.960000, -1.070527, -0.464222
4.970000, -1.070265, -0.464212
4.980000, -1.070007, -0.464200
4.990000, -1.069755, -0.464185
5.000000, -1.069508, -0.464168
5.010000, -1.069266, -0.464149
5.020000, -1.069030, -0.464127
5.030000, -1.068799, -0.464103
5.040000, -1.068574, -0.464078
5.050000, -1.068355, -0.464050
5.060000, -1.068142, -0.464020
5.070000, -1.067935, -0.463988
5.080000, -1.067733, -0.463955
5.090000, -1.067539, -0.463920
5.100000, -1.067350, -0.463883
5.110000, -1.067168, -0.463845
5.120000, -1.066992, -0.463805
5.130000, -1.066823, -0.463764
5.140000, -1.066660, -0.463721
5.150000, -1.066503, -0.463677
5.160000, -1.066353, -0.463632
5.170000, -1.066210, -0.463586
5.180000, -1.066073, -0.463539
5.190000, -1.065943, -0.463491
5.200000, -1.065820, -0.463442
5.210000, -1.065703, -0.463392
5.220000, -1.065592, -0.463342
5.230000, -1.065488, -0.463291
5.240000, -1.065391, -0.463239
5.250000, -1.065300, -0.463187
5.260000, -1.065216, -0.463134
5.270000, -1.065137, -0.463081
5.280000, -1.065066, -0.463028
5.290000, -1.065000, -0.462974
5.300000, -1.064941, -0.462920
5.310000, -1.064888, -0.462866
5.320000, -1.064841, -0.462812
5.330000, -1.064800, -0.462758
5.340000, -1.064764, -0.462704
5.350000, -1.064735, -0.462650
5.360000, -1.064712, -0.462596
5.370000, -1.064694, -0.462543
5.380000, -1.064681, -0.462489
5.390000, -1.064674, -0.462436
5.400000, -1.064673, -0.462384
5.410000, -1.064676, -0.462332
5.420000, -1.064685, -0.462280
5.430000, -1.064699, -0.462229
5.440000, -1.064717, -0.462178
5.450000, -1.064740, -0.462129
5.460000, -1.064768, -0.462079
5.470000, -1.064801, -0.462031
5.480000, -1.064838, -0.461983
5.490000, -1.064879, -0.461936
5.500000, -1.064924, -0.461889
5.510000, -1.064973, -0.461844
5.520000, -1.065026, -0.461799
5.530000, -1.065082, -0.461756
5.540000, -1.065142, -0.461713
5.550000, -1.065206, -0.461671
5.560000, -1.065272, -0.461630
5.570000, -1.065342, -0.461590
5.580000, -1.065415, -0.461552
5.590000, -1.065491, -0.461514
5.600000, -1.065569, -0.461477
5.610000, -1.065650, -0.461442
5.620000, -1.065733, -0.461407
5.630000, -1.065819, -0.461374
5.640000, -1.065906, -0.461342
5.650000, -1.065996, -0.461311
5.660000, -1.066087, -0.461281
5.670000, -1.066180, -0.461252
5.680000, -1.066275, -0.461224
5.690000, -1.066371, -0.461198
5.700000, -1.066468, -0.461172
5.710000, -1.066566, -0.461148
5.720000, -1.066666, -0.461125
5.730000, -1.066766, -0.461104
5.740000, -1.066867, -0.461083
5.750000, -1.066969, -0.461064
5.760000, -1.067071, -0.461045
5.770000, -1.067173, -0.461028
5.780000, -1.067276, -0.461012
5.790000, -1.067378, -0.460998
5.800000, -1.067481, -0.460984
5.810000, -1.067584, -0.460971
5.820000, -1.067686, -0.460960
5.830000, -1.067788, -0.460950
5.840000, -1.067889, -0.460941
5.850000, -1.067990, -0.460933
5.860000, -1.068091, -0.460926
5.870000, -1.068190, -0.460920
5.880000, -1.068289, -0.460915
5.890000, -1.068387, -0.460911
5.900000, -1.068483, -0.460908
5.910000, -1.068579, -0.460906
5.920000, -1.068673, -0.460905
5.930000, -1.068767, -0.460905
5.940000, -1.068858, -0.460906
5.950000, -1.068949, -0.460908
5.960000, -1.069038, -0.460910
5.970000, -1.069125, -0.460914
5.980000, -1.069210, -0.460918
5.990000, -1.069294, -0.460923
6.000000, -1.069377, -0.460929
6.010000, -1.069457, -0.460936
6.020000, -1.069536, -0.460943
6.030000, -1.069612, -0.460951
6.040000, -1.069687, -0.460960
6.050000, -1.069760, -0.460970
6.060000, -1.069830, -0.460980
6.070000, -1.069899, -0.460991
6.080000, -1.069966, -0.461002
6.090000, -1.070030, -0.461014
6.100000, -1.070092, -0.461026
6.110000, -1.070153, -0.461039
6.120000, -1.070211, -0.461053
6.130000, -1.070266, -0.461067
6.140000, -1.070320, -0.461081
6.150000, -1.070371, -0.461096
6.160000, -1.070420, -0.461111
6.170000, -1.070467, -0.461127
6.180000, -1.070512, -0.461142
6.190000, -1.070554, -0.461158
6.200000, -1.070595, -0.461175
6.210000, -1.070633, -0.461192
6.220000, -1.070668, -0.461208
6.230000, -1.070702, -0.461226
6.240000, -1.070733, -0.461243
6.250000, -1.070762, -0.461260
6.260000, -1.070789, -0.461278
6.270000, -1.070814, -0.461296
6.280000, -1.070837, -0.461314
6.290000, -1.070858, -0.461331
6.300000, -1.070876, -0.461349
6.310000, -1.070893, -0.461367
6.320000, -1.070907, -0.461385
6.330000, -1.070920, -0.461403
6.340000, -1.070930, -0.461421
6.350000, -1.070939, -0.461439
6.360000, -1.070945, -0.461457
6.370000, -1.070950, -0.461475
6.380000, -1.070953, -0.461492
6.390000, -1.070954, -0.461510
6.400000, -1.070954, -0.461527
6.410000, -1.070952, -0.461545
6.420000, -1.070948, -0.461562
6.430000, -1.070942, -0.461579
6.440000, -1.070935, -0.461595
6.450000, -1.070926, -0.461612
6.460000, -1.070916, -0.461628
6.470000, -1.070904, -0.461644
6.480000, -1.070891, -0.461660
6.490000, -1.070877, -0.461675
6.500000, -1.070861, -0.461690
6.510000, -1.070844, -0.461705
6.520000, -1.070826, -0.461720
6.530000, -1.070807, -0.461734
6.540000, -1.070786, -0.461748
6.550000, -1.070765, -0.461762
6.560000, -1.070742, -0.461776
6.570000, -1.070718, -0.461789
6.580000, -1.070694, -0.461801
6.590000, -1.070668, -0.461814
6.600000, -1.070642, -0.461826
6.610000, -1.070615, -0.461837
6.620000, -1.070587, -0.461849
6.630000, -1.070559, -0.461859
6.640000, -1.070529, -0.461870
6.650000, -1.070500, -0.461880
6.660000, -1.070469, -0.461890
6.670000, -1.070439, -0.461899
6.680000, -1.070407, -0.461908
6.690000, -1.070376, -0.461917
6.700000, -1.070343, -0.461925
6.710000, -1.070311, -0.461933
6.720000, -1.070278, -0.461940
6.730000, -1.070245, -0.461947
6.740000, -1.070212, -0.461954
6.750000, -1.070179, -0.461960
6.760000, -1.070145, -0.461966
6.770000, -1.070112, -0.461972
6.780000, -1.070078, -0.461977
6.790000, -1.070045, -0.461982
6.800000, -1.070011, -0.461986
6.810000, -1.069978, -0.461990
6.820000, -1.069944, -0.461994
6.830000, -1.069911, -0.461997
6.840000, -1.069878, -0.462000
6.850000, -1.069845, -0.462003
6.860000, -1.069812, -0.462005
6.870000, -1.069780, -0.462007
6.880000, -1.069748, -0.462009
6.890000, -1.069716, -0.462010
6.900000, -1.069684, -0.462011
6.910000, -1.069653, -0.462011
6.920000, -1.069623, -0.462012
6.930000, -1.069592, -0.462012
6.940000, -1.069563, -0.462011
6.950000, -1.069533, -0.462011
6.960000, -1.069504, -0.462010
6.970000, -1.069476, -0.462009
6.980000, -1.069448, -0.462007
6.990000, -1.069421, -0.462005
7.000000, -1.069394, -0.462003
7.010000, -1.069368, -0.462001
7.020000, -1.069343, -0.461999
7.030000, -1.069318, -0.461996
7.040000, -1.069294, -0.461993
7.050000, -1.069270, -0.461990
7.060000, -1.069247, -0.461987
7.070000, -1.069225, -0.461983
7.080000, -1.069203, -0.461980
7.090000, -1.069182, -0.461976
7.100000, -1.069162, -0.461972
7.110000, -1.069143, -0.461967
7.120000, -1.069124, -0.461963
7.130000, -1.069106, -0.461958
7.140000, -1.069088, -0.461954
7.150000, -1.069072, -0.461949
7.160000, -1.069056, -0.461944
7.170000, -1.069041, -0.461939
7.180000, -1.069026, -0.461934
7.190000, -1.069012, -0.461929
7.200000, -1.068999, -0.461923
7.210000, -1.068987, -0.461918
7.220000, -1.068975, -0.461912
7.230000, -1.068964, -0.461907
7.240000, -1.068954, -0.461901
7.250000, -1.068945, -0.461895
7.260000, -1.068936, -0.461890
7.270000, -1.068928, -0.461884
7.280000, -1.068920, -0.461878
7.290000, -1.068914, -0.461872
7.300000, -1.068908, -0.461866
7.310000, -1.068902, -0.461861
7.320000, -1.068898, -0.461855
7.330000, -1.068894, -0.461849
7.340000, -1.068890, -0.461843
7.350000, -1.068887, -0.461837
7.360000, -1.068885, -0.461831
7.370000, -1.068884, -0.461826
7.380000, -1.068883, -0.461820
7.390000, -1.068882, -0.461814
7.400000, -1.068882, -0.461808
7.410000, -1.068883, -0.461803
7.420000, -1.068884, -0.461797
7.430000, -1.068886, -0.461792
7.440000, -1.068889, -0.461786
7.450000, -1.068891, -0.461781
7.460000, -1.068895, -0.461776
7.470000, -1.068898, -0.461770
7.480000, -1.068903, -0.461765
7.490000, -1.068907, -0.461760
7.500000, -1.068913, -0.461755
7.510000, -1.068918, -0.461750
7.520000, -1.068924, -0.461746
7.530000, -1.068930, -0.461741
7.540000, -1.068937, -0.461736
7.550000, -1.068944, -0.461732
7.560000, -1.068952, -0.461728
7.570000, -1.068959, -0.461723
7.580000, -1.068967, -0.461719
7.590000, -1.068976, -0.461715
7.600000, -1.068984, -0.461711
7.610000, -1.068993, -0.461707
7.620000, -1.069002, -0.461704
7.630000, -1.069011, -0.461700
7.640000, -1.069021, -0.461697
7.650000, -1.069031, -0.461693
7.660000, -1.069041, -0.461690
7.670000, -1.069051, -0.461687
7.680000, -1.069061, -0.461684
7.690000, -1.069071, -0.461682
7.700000, -1.069082, -0.461679
7.710000, -1.069092, -0.461676
7.720000, -1.069103, -0.461674
7.730000, -1.069114, -0.461672
7.740000, -1.069125, -0.461669
7.750000, -1.069136, -0.461667
7.760000, -1.069147, -0.461665
7.770000, -1.069158, -0.461664
7.780000, -1.069169, -0.461662
7.790000, -1.069180, -0.461660
7.800000, -1.069191, -0.461659
7.810000, -1.069202, -0.461658
7.820000, -1.069213, -0.461657
7.830000, -1.069224, -0.461655
7.840000, -1.069234, -0.461654
7.850000, -1.069245, -0.461654
7.860000, -1.069256, -0.461653
7.870000, -1.069267, -0.461652
7.880000, -1.069277, -0.461652
7.890000, -1.069287, -0.461651
7.900000, -1.069298, -0.461651
7.910000, -1.069308, -0.461651
7.920000, -1.069318, -0.461651
7.930000, -1.069328, -0.461651
7.940000, -1.069338, -0.461651
7.950000, -1.069347, -0.461651
7.960000, -1.069357, -0.461652
7.970000, -1.069366, -0.461652
7.980000, -1.069375, -0.461652
7.990000, -1.069384, -0.461653
8.000000, -1.069393, -0.461654
8.010000, -1.069401, -0.461654
8.020000, -1.069410, -0.461655
8.030000, -1.069418, -0.461656
8.040000, -1.069426, -0.461657
8.050000, -1.069433, -0.461658
8.060000, -1.069441, -0.461659
8.070000, -1.069448, -0.461660
8.080000, -1.069455, -0.461662
8.090000, -1.069462, -0.461663
8.100000, -1.069469, -0.461664
8.110000, -1.069475, -0.461666
8.120000, -1.069481, -0.461667
8.130000, -1.069487, -0.461669
8.140000, -1.069493, -0.461670
8.150000, -1.069498, -0.461672
8.160000, -1.069503, -0.461673
8.170000, -1.069508, -0.461675
8.180000, -1.069513, -0.461677
8.190000, -1.069517, -0.461678
8.200000, -1.069522, -0.461680
8.210000, -1.069526, -0.461682
