t,v,w
0.860000, -2.006389, 1.210406
0.870000, -1.998843, 1.187787
0.880000, -1.991307, 1.165424
0.890000, -1.983780, 1.143314
0.900000, -1.976263, 1.121455
0.910000, -1.968755, 1.099845
0.920000, -1.961257, 1.078481
0.930000, -1.953768, 1.057363
0.940000, -1.946287, 1.036488
0.950000, -1.938816, 1.015853
0.960000, -1.931353, 0.995457
0.970000, -1.923899, 0.975298
0.980000, -1.916453, 0.955373
0.990000, -1.909015, 0.935682
1.000000, -1.901586, 0.916222
1.010000, -1.894164, 0.896990
1.020000, -1.886750, 0.877986
1.030000, -1.879344, 0.859207
1.040000, -1.871946, 0.840651
1.050000, -1.864554, 0.822317
1.060000, -1.857170, 0.804202
1.070000, -1.849793, 0.786306
1.080000, -1.842423, 0.768625
1.090000, -1.835060, 0.751159
1.100000, -1.827703, 0.733905
1.110000, -1.820352, 0.716861
1.120000, -1.813008, 0.700027
1.130000, -1.805669, 0.683400
1.140000, -1.798336, 0.666979
1.150000, -1.791009, 0.650761
1.160000, -1.783687, 0.634746
1.170000, -1.776371, 0.618931
1.180000, -1.769059, 0.603315
1.190000, -1.761752, 0.587896
1.200000, -1.754450, 0.572673
1.210000, -1.747153, 0.557644
1.220000, -1.739859, 0.542807
1.230000, -1.732570, 0.528161
1.240000, -1.725284, 0.513705
1.250000, -1.718001, 0.499436
1.260000, -1.710722, 0.485353
1.270000, -1.703446, 0.471455
1.280000, -1.696173, 0.457741
1.290000, -1.688903, 0.444208
1.300000, -1.681634, 0.430855
1.310000, -1.674368, 0.417681
1.320000, -1.667104, 0.404684
1.330000, -1.659841, 0.391863
1.340000, -1.652579, 0.379217
1.350000, -1.645318, 0.366744
1.360000, -1.638058, 0.354442
1.370000, -1.630799, 0.342311
1.380000, -1.623539, 0.330349
1.390000, -1.616279, 0.318554
1.400000, -1.609019, 0.306926
1.410000, -1.601758, 0.295463
1.420000, -1.594495, 0.284163
1.430000, -1.587231, 0.273026
1.440000, -1.579965, 0.262049
1.450000, -1.572697, 0.251233
1.460000, -1.565426, 0.240575
1.470000, -1.558153, 0.230075
1.480000, -1.550876, 0.219731
1.490000, -1.543595, 0.209541
1.500000, -1.536309, 0.199506
1.510000, -1.529019, 0.189623
1.520000, -1.521725, 0.179891
1.530000, -1.514424, 0.170310
1.540000, -1.507118, 0.160877
1.550000, -1.499805, 0.151593
1.560000, -1.492485, 0.142455
1.570000, -1.485157, 0.133463
1.580000, -1.477822, 0.124616
1.590000, -1.470478, 0.115913
1.600000, -1.463125, 0.107352
1.610000, -1.455762, 0.098932
1.620000, -1.448389, 0.090653
1.630000, -1.441006, 0.082514
1.640000, -1.433610, 0.074513
1.650000, -1.426203, 0.066649
1.660000, -1.418782, 0.058922
1.670000, -1.411348, 0.051330
1.680000, -1.403900, 0.043873
1.690000, -1.396436, 0.036550
1.700000, -1.388957, 0.029359
1.710000, -1.381461, 0.022301
1.720000, -1.373947, 0.015373
1.730000, -1.366415, 0.008576
1.740000, -1.358863, 0.001907
1.750000, -1.351292, -0.004632
1.760000, -1.343699, -0.011045
1.770000, -1.336083, -0.017330
1.780000, -1.328445, -0.023489
1.790000, -1.320781, -0.029523
1.800000, -1.313092, -0.035433
1.810000, -1.305376, -0.041218
1.820000, -1.297632, -0.046881
1.830000, -1.289858, -0.052421
1.840000, -1.282053, -0.057840
1.850000, -1.274216, -0.063137
1.860000, -1.266345, -0.068314
1.870000, -1.258439, -0.073371
1.880000, -1.250495, -0.078309
1.890000, -1.242512, -0.083128
1.900000, -1.234489, -0.087829
1.910000, -1.226422, -0.092413
1.920000, -1.218311, -0.096879
1.930000, -1.210154, -0.101229
1.940000, -1.201947, -0.105463
1.950000, -1.193688, -0.109581
1.960000, -1.185375, -0.113584
1.970000, -1.177006, -0.117471
1.980000, -1.168578, -0.121244
1.990000, -1.160087, -0.124903
2.000000, -1.151530, -0.128448
2.010000, -1.142905, -0.131878
2.020000, -1.134208, -0.135196
2.030000, -1.125434, -0.138400
2.040000, -1.116581, -0.141490
2.050000, -1.107644, -0.144467
2.060000, -1.098619, -0.147331
2.070000, -1.089501, -0.150082
2.080000, -1.080284, -0.152720
2.090000, -1.070965, -0.155245
2.100000, -1.061536, -0.157655
2.110000, -1.051992, -0.159953
2.120000, -1.042326, -0.162136
2.130000, -1.032532, -0.164205
2.140000, -1.022602, -0.166159
2.150000, -1.012528, -0.167998
2.160000, -1.002301, -0.169722
2.170000, -0.991913, -0.171329
2.180000, -0.981353, -0.172818
2.190000, -0.970610, -0.174190
2.200000, -0.959673, -0.175443
2.210000, -0.948529, -0.176576
2.220000, -0.937165, -0.177588
2.230000, -0.925567, -0.178478
2.240000, -0.913717, -0.179243
2.250000, -0.901599, -0.179884
2.260000, -0.889194, -0.180397
2.270000, -0.876481, -0.180780
2.280000, -0.863438, -0.181033
2.290000, -0.850039, -0.181152
2.300000, -0.836259, -0.181134
2.310000, -0.822066, -0.180978
2.320000, -0.807428, -0.180679
2.330000, -0.792310, -0.180234
2.340000, -0.776671, -0.179640
2.350000, -0.760467, -0.178892
2.360000, -0.743650, -0.177985
2.370000, -0.726164, -0.176915
2.380000, -0.707951, -0.175676
2.390000, -0.688941, -0.174261
2.400000, -0.669060, -0.172664
2.410000, -0.648224, -0.170877
2.420000, -0.626337, -0.168892
2.430000, -0.603294, -0.166699
2.440000, -0.578976, -0.164287
2.450000, -0.553246, -0.161645
2.460000, -0.525953, -0.158761
2.470000, -0.496924, -0.155619
2.480000, -0.465964, -0.152204
2.490000, -0.432853, -0.148497
2.500000, -0.397340, -0.144478
2.510000, -0.359143, -0.140124
2.520000, -0.317943, -0.135410
2.530000, -0.273380, -0.130306
2.540000, -0.225054, -0.124781
2.550000, -0.172519, -0.118798
2.560000, -0.115287, -0.112316
2.570000, -0.052831, -0.105291
2.580000, 0.015402, -0.097670
2.590000, 0.089967, -0.089400
2.600000, 0.171392, -0.080420
2.610000, 0.260120, -0.070664
2.620000, 0.356434, -0.060064
2.630000, 0.460352, -0.048551
2.640000, 0.571511, -0.036058
2.650000, 0.689029, -0.022525
2.660000, 0.811398, -0.007904
2.670000, 0.936438, 0.007835
2.680000, 1.061357, 0.024696
2.690000, 1.182963, 0.042653
2.700000, 1.298002, 0.061648
2.710000, 1.403571, 0.081593
2.720000, 1.497478, 0.102373
2.730000, 1.578471, 0.123859
2.740000, 1.646262, 0.145915
2.750000, 1.701387, 0.168407
2.760000, 1.744963, 0.191209
2.770000, 1.778429, 0.214212
2.780000, 1.803327, 0.237321
2.790000, 1.821143, 0.260458
2.800000, 1.833217, 0.283558
2.810000, 1.840701, 0.306571
2.820000, 1.844555, 0.329455
2.830000, 1.845560, 0.352181
2.840000, 1.844338, 0.374725
2.850000, 1.841382, 0.397067
2.860000, 1.837077, 0.419195
2.870000, 1.831722, 0.441099
2.880000, 1.825549, 0.462770
2.890000, 1.818738, 0.484204
2.900000, 1.811427, 0.505397
2.910000, 1.803723, 0.526346
2.920000, 1.795709, 0.547049
2.930000, 1.787448, 0.567507
2.940000, 1.778989, 0.587718
2.950000, 1.770370, 0.607683
2.960000, 1.761620, 0.627403
2.970000, 1.752763, 0.646877
2.980000, 1.743816, 0.666108
2.990000, 1.734791, 0.685096
3.000000, 1.725701, 0.703843
3.010000, 1.716551, 0.722349
3.020000, 1.707349, 0.740617
3.030000, 1.698099, 0.758647
3.040000, 1.688805, 0.776441
3.050000, 1.679468, 0.794000
3.060000, 1.670090, 0.811327
3.070000, 1.660673, 0.828422
3.080000, 1.651216, 0.845286
3.090000, 1.641721, 0.861922
3.100000, 1.632186, 0.878330
3.110000, 1.622612, 0.894513
3.120000, 1.612998, 0.910471
3.130000, 1.603342, 0.926206
3.140000, 1.593643, 0.941719
3.150000, 1.583901, 0.957011
3.160000, 1.574114, 0.972085
3.170000, 1.564280, 0.986941
3.180000, 1.554398, 1.001580
3.190000, 1.544466, 1.016004
3.200000, 1.534481, 1.030214
3.210000, 1.524442, 1.044210
3.220000, 1.514347, 1.057995
3.230000, 1.504194, 1.071570
3.240000, 1.493979, 1.084935
3.250000, 1.483700, 1.098091
3.260000, 1.473355, 1.111039
3.270000, 1.462941, 1.123782
3.280000, 1.452454, 1.136318
3.290000, 1.441892, 1.148650
3.300000, 1.431250, 1.160778
3.310000, 1.420526, 1.172703
3.320000, 1.409715, 1.184425
3.330000, 1.398814, 1.195946
3.340000, 1.387819, 1.207267
3.350000, 1.376724, 1.218387
3.360000, 1.365524, 1.229307
3.370000, 1.354216, 1.240028
3.380000, 1.342794, 1.250551
3.390000, 1.331251, 1.260876
3.400000, 1.319581, 1.271002
3.410000, 1.307779, 1.280931
3.420000, 1.295837, 1.290663
3.430000, 1.283747, 1.300197
3.440000, 1.271502, 1.309535
3.450000, 1.259094, 1.318675
3.460000, 1.246512, 1.327618
3.470000, 1.233748, 1.336363
3.480000, 1.220790, 1.344911
3.490000, 1.207628, 1.353260
3.500000, 1.194248, 1.361411
3.510000, 1.180639, 1.369362
3.520000, 1.166785, 1.377114
3.530000, 1.152672, 1.384664
3.540000, 1.138281, 1.392012
3.550000, 1.123595, 1.399157
3.560000, 1.108595, 1.406097
3.570000, 1.093258, 1.412831
3.580000, 1.077560, 1.419356
3.590000, 1.061477, 1.425672
3.600000, 1.044978, 1.431774
3.610000, 1.028034, 1.437662
3.620000, 1.010608, 1.443331
3.630000, 0.992665, 1.448780
3.640000, 0.974160, 1.454003
3.650000, 0.955049, 1.458997
3.660000, 0.935278, 1.463758
3.670000, 0.914790, 1.468281
3.680000, 0.893522, 1.472560
3.690000, 0.871399, 1.476588
3.700000, 0.848343, 1.480360
3.710000, 0.824261, 1.483867
3.720000, 0.799052, 1.487100
3.730000, 0.772598, 1.490051
3.740000, 0.744770, 1.492707
3.750000, 0.715417, 1.495058
3.760000, 0.684370, 1.497090
3.770000, 0.651435, 1.498787
3.780000, 0.616391, 1.500132
3.790000, 0.578984, 1.501106
3.800000, 0.538924, 1.501686
3.810000, 0.495878, 1.501849
3.820000, 0.449465, 1.501564
3.830000, 0.399250, 1.500801
3.840000, 0.344736, 1.499524
3.850000, 0.285363, 1.497689
3.860000, 0.220501, 1.495251
3.870000, 0.149457, 1.492156
3.880000, 0.071482, 1.488345
3.890000, -0.014200, 1.483749
3.900000, -0.108352, 1.478295
3.910000, -0.211642, 1.471901
3.920000, -0.324533, 1.464482
3.930000, -0.447116, 1.455949
3.940000, -0.578907, 1.446217
3.950000, -0.718624, 1.435209
3.960000, -0.864001, 1.422866
3.970000, -1.011731, 1.409158
3.980000, -1.157635, 1.394094
3.990000, -1.297105, 1.377725
4.000000, -1.425758, 1.360148
4.010000, -1.540118, 1.341498
4.020000, -1.638099, 1.321939
4.030000, -1.719133, 1.301644
4.040000, -1.783961, 1.280785
4.050000, -1.834230, 1.259521
4.060000, -1.872037, 1.237990
4.070000, -1.899576, 1.216307
4.080000, -1.918892, 1.194565
4.090000, -1.931764, 1.172838
4.100000, -1.939664, 1.151181
4.110000, -1.943772, 1.129638
4.120000, -1.945010, 1.108240
4.130000, -1.944087, 1.087012
4.140000, -1.941543, 1.065971
4.150000, -1.937785, 1.045130
4.160000, -1.933120, 1.024496
4.170000, -1.927775, 1.004077
4.180000, -1.921924, 0.983876
4.190000, -1.915693, 0.963897
4.200000, -1.909178, 0.944140
4.210000, -1.902452, 0.924607
4.220000, -1.895566, 0.905298
4.230000, -1.888563, 0.886211
4.240000, -1.881471, 0.867347
4.250000, -1.874314, 0.848704
4.260000, -1.867109, 0.830281
4.270000, -1.859868, 0.812077
4.280000, -1.852601, 0.794090
4.290000, -1.845317, 0.776319
4.300000, -1.838019, 0.758762
4.310000, -1.830713, 0.741417
4.320000, -1.823402, 0.724284
4.330000, -1.816089, 0.707360
4.340000, -1.808774, 0.690644
4.350000, -1.801459, 0.674134
4.360000, -1.794146, 0.657828
4.370000, -1.786835, 0.641725
4.380000, -1.779527, 0.625823
4.390000, -1.772222, 0.610121
4.400000, -1.764920, 0.594616
4.410000, -1.757621, 0.579308
4.420000, -1.750326, 0.564195
4.430000, -1.743034, 0.549274
4.440000, -1.735745, 0.534545
4.450000, -1.728460, 0.520006
4.460000, -1.721178, 0.505655
4.470000, -1.713899, 0.491491
4.480000, -1.706623, 0.477513
4.490000, -1.699350, 0.463718
4.500000, -1.692079, 0.450106
4.510000, -1.684811, 0.436674
4.520000, -1.677544, 0.423422
4.530000, -1.670279, 0.410348
4.540000, -1.663016, 0.397451
4.550000, -1.655754, 0.384728
4.560000, -1.648493, 0.372180
4.570000, -1.641233, 0.359803
4.580000, -1.633974, 0.347598
4.590000, -1.626714, 0.335562
4.600000, -1.619455, 0.323694
4.610000, -1.612195, 0.311993
4.620000, -1.604934, 0.300458
4.630000, -1.597672, 0.289087
4.640000, -1.590409, 0.277878
4.650000, -1.583144, 0.266832
4.660000, -1.575877, 0.255946
4.670000, -1.568608, 0.245219
4.680000, -1.561335, 0.234650
4.690000, -1.554060, 0.224237
4.700000, -1.546780, 0.213980
4.710000, -1.539497, 0.203878
4.720000, -1.532209, 0.193928
4.730000, -1.524917, 0.184130
4.740000, -1.517619, 0.174483
4.750000, -1.510315, 0.164986
4.760000, -1.503005, 0.155637
4.770000, -1.495688, 0.146435
4.780000, -1.488364, 0.137380
4.790000, -1.481032, 0.128469
4.800000, -1.473692, 0.119703
4.810000, -1.466343, 0.111080
4.820000, -1.458985, 0.102599
4.830000, -1.451617, 0.094258
4.840000, -1.444238, 0.086058
4.850000, -1.436847, 0.077996
4.860000, -1.429445, 0.070073
4.870000, -1.422030, 0.062286
4.880000, -1.414602, 0.054635
4.890000, -1.407160, 0.047119
4.900000, -1.399703, 0.039738
4.910000, -1.392231, 0.032489
4.920000, -1.384742, 0.025373
4.930000, -1.377237, 0.018388
4.940000, -1.369713, 0.011534
4.950000, -1.362170, 0.004809
4.960000, -1.354607, -0.001787
4.970000, -1.347023, -0.008255
4.980000, -1.339418, -0.014596
4.990000, -1.331790, -0.020810
5.000000, -1.324137, -0.026899
5.010000, -1.316459, -0.032863
5.020000, -1.308755, -0.038702
5.030000, -1.301024, -0.044419
5.040000, -1.293263, -0.050012
5.050000, -1.285472, -0.055484
5.060000, -1.277649, -0.060834
5.070000, -1.269793, -0.066064
5.080000, -1.261902, -0.071173
5.090000, -1.253975, -0.076163
5.100000, -1.246010, -0.081034
5.110000, -1.238004, -0.085787
5.120000, -1.229957, -0.090422
5.130000, -1.221866, -0.094940
5.140000, -1.213729, -0.099340
5.150000, -1.205543, -0.103625
5.160000, -1.197308, -0.107793
5.170000, -1.189019, -0.111847
5.180000, -1.180675, -0.115784
5.190000, -1.172273, -0.119608
5.200000, -1.163809, -0.123316
5.210000, -1.155282, -0.126911
5.220000, -1.146687, -0.130391
5.230000, -1.138022, -0.133758
5.240000, -1.129282, -0.137012
5.250000, -1.120465, -0.140152
5.260000, -1.111565, -0.143179
5.270000, -1.102579, -0.146092
5.280000, -1.093502, -0.148893
5.290000, -1.084329, -0.151580
5.300000, -1.075055, -0.154154
5.310000, -1.065675, -0.156615
5.320000, -1.056182, -0.158962
5.330000, -1.046571, -0.161195
5.340000, -1.036834, -0.163314
5.350000, -1.026964, -0.165318
5.360000, -1.016954, -0.167208
5.370000, -1.006795, -0.168982
5.380000, -0.996479, -0.170640
5.390000, -0.985995, -0.172181
5.400000, -0.975333, -0.173605
5.410000, -0.964483, -0.174910
5.420000, -0.953431, -0.176095
5.430000, -0.942165, -0.177160
5.440000, -0.930671, -0.178104
5.450000, -0.918933, -0.178924
5.460000, -0.906935, -0.179619
5.470000, -0.894658, -0.180188
5.480000, -0.882083, -0.180628
5.490000, -0.869187, -0.180939
5.500000, -0.855947, -0.181116
5.510000, -0.842337, -0.181159
5.520000, -0.828328, -0.181064
5.530000, -0.813889, -0.180827
5.540000, -0.798986, -0.180447
5.550000, -0.783580, -0.179919
5.560000, -0.767629, -0.179238
5.570000, -0.751087, -0.178402
5.580000, -0.733900, -0.177404
5.590000, -0.716013, -0.176240
5.600000, -0.697360, -0.174902
5.610000, -0.677871, -0.173386
5.620000, -0.657463, -0.171683
5.630000, -0.636049, -0.169786
5.640000, -0.613526, -0.167684
5.650000, -0.589781, -0.165370
5.660000, -0.564686, -0.162830
5.670000, -0.538097, -0.160054
5.680000, -0.509850, -0.157026
5.690000, -0.479760, -0.153733
5.700000, -0.447619, -0.150156
5.710000, -0.413190, -0.146276
5.720000, -0.376205, -0.142072
5.730000, -0.336360, -0.137518
5.740000, -0.293316, -0.132589
5.750000, -0.246688, -0.127252
5.760000, -0.196053, -0.121474
5.770000, -0.140938, -0.115216
5.780000, -0.080834, -0.108434
5.790000, -0.015198, -0.101081
5.800000, 0.056529, -0.093102
5.810000, 0.134892, -0.084440
5.820000, 0.220379, -0.075032
5.830000, 0.313353, -0.064810
5.840000, 0.413963, -0.053705
5.850000, 0.522029, -0.041649
5.860000, 0.636912, -0.028578
5.870000, 0.757387, -0.014437
5.880000, 0.881569, 0.000811
5.890000, 1.006917, 0.017182
5.900000, 1.130378, 0.034665
5.910000, 1.248678, 0.053215
5.920000, 1.358709, 0.072757
5.930000, 1.457930, 0.093187
5.940000, 1.544664, 0.114381
5.950000, 1.618209, 0.136204
5.960000, 1.678766, 0.158521
5.970000, 1.727231, 0.181202
5.980000, 1.764932, 0.204130
5.990000, 1.793390, 0.227203
6.000000, 1.814130, 0.250337
6.010000, 1.828563, 0.273460
6.020000, 1.837926, 0.296516
6.030000, 1.843262, 0.319461
6.040000, 1.845428, 0.342260
6.050000, 1.845113, 0.364885
6.060000, 1.842862, 0.387318
6.070000, 1.839106, 0.409541
6.080000, 1.834178, 0.431544
6.090000, 1.828338, 0.453318
6.100000, 1.821787, 0.474856
6.110000, 1.814680, 0.496154
6.120000, 1.807136, 0.517210
6.130000, 1.799249, 0.538021
6.140000, 1.791089, 0.558587
6.150000, 1.782711, 0.578906
6.160000, 1.774158, 0.598978
6.170000, 1.765463, 0.618805
6.180000, 1.756650, 0.638387
6.190000, 1.747741, 0.657724
6.200000, 1.738749, 0.676819
6.210000, 1.729686, 0.695671
6.220000, 1.720561, 0.714282
6.230000, 1.711381, 0.732654
6.240000, 1.702152, 0.750788
6.250000, 1.692877, 0.768685
6.260000, 1.683558, 0.786347
6.270000, 1.674198, 0.803775
6.280000, 1.664798, 0.820971
6.290000, 1.655359, 0.837936
6.300000, 1.645880, 0.854671
6.310000, 1.636363, 0.871179
6.320000, 1.626806, 0.887460
6.330000, 1.617209, 0.903516
6.340000, 1.607571, 0.919349
6.350000, 1.597892, 0.934959
6.360000, 1.588169, 0.950348
6.370000, 1.578402, 0.965517
6.380000, 1.568588, 0.980468
6.390000, 1.558728, 0.995202
6.400000, 1.548817, 1.009720
6.410000, 1.538856, 1.024023
6.420000, 1.528841, 1.038113
6.430000, 1.518771, 1.051990
6.440000, 1.508643, 1.065657
6.450000, 1.498456, 1.079113
6.460000, 1.488205, 1.092360
6.470000, 1.477890, 1.105400
6.480000, 1.467506, 1.118232
6.490000, 1.457051, 1.130858
6.500000, 1.446522, 1.143280
6.510000, 1.435916, 1.155497
6.520000, 1.425228, 1.167510
6.530000, 1.414456, 1.179321
6.540000, 1.403595, 1.190931
6.550000, 1.392641, 1.202339
6.560000, 1.381590, 1.213546
6.570000, 1.370437, 1.224554
6.580000, 1.359178, 1.235362
6.590000, 1.347806, 1.245972
6.600000, 1.336316, 1.256383
6.610000, 1.324703, 1.266596
6.620000, 1.312959, 1.276612
6.630000, 1.301079, 1.286430
6.640000, 1.289055, 1.296050
6.650000, 1.276879, 1.305474
6.660000, 1.264543, 1.314700
6.670000, 1.252038, 1.323729
6.680000, 1.239355, 1.332561
6.690000, 1.226484, 1.341195
6.700000, 1.213412, 1.349632
6.710000, 1.200130, 1.357869
6.720000, 1.186623, 1.365908
6.730000, 1.172878, 1.373747
6.740000, 1.158880, 1.381385
6.750000, 1.144612, 1.388822
6.760000, 1.130058, 1.396056
6.770000, 1.115198, 1.403086
6.780000, 1.100011, 1.409910
6.790000, 1.084474, 1.416527
6.800000, 1.068563, 1.422935
6.810000, 1.052249, 1.429131
6.820000, 1.035504, 1.435113
6.830000, 1.018294, 1.440878
6.840000, 1.000582, 1.446423
6.850000, 0.982328, 1.451746
6.860000, 0.963488, 1.456841
6.870000, 0.944013, 1.461704
6.880000, 0.923846, 1.466332
6.890000, 0.902928, 1.470718
6.900000, 0.881188, 1.474857
6.910000, 0.858551, 1.478742
6.920000, 0.834930, 1.482365
6.930000, 0.810227, 1.485720
6.940000, 0.784333, 1.488795
6.950000, 0.757124, 1.491582
6.960000, 0.728457, 1.494068
6.970000, 0.698174, 1.496241
6.980000, 0.666091, 1.498087
6.990000, 0.631998, 1.499588
7.000000, 0.595659, 1.500727
7.010000, 0.556798, 1.501482
7.020000, 0.515102, 1.501831
7.030000, 0.470212, 1.501746
7.040000, 0.421718, 1.501196
7.050000, 0.369150, 1.500149
7.060000, 0.311976, 1.498563
7.070000, 0.249597, 1.496395
7.080000, 0.181347, 1.493595
7.090000, 0.106500, 1.490105
7.100000, 0.024285, 1.485861
7.110000, -0.066071, 1.480792
7.120000, -0.165291, 1.474819
7.130000, -0.273944, 1.467860
7.140000, -0.392307, 1.459825
7.150000, -0.520175, 1.450628
7.160000, -0.656642, 1.440186
7.170000, -0.799889, 1.428433
7.180000, -0.947059, 1.415324
7.190000, -1.094317, 1.400850
7.200000, -1.237171, 1.385042
7.210000, -1.371052, 1.367979
7.220000, -1.492012, 1.349780
7.230000, -1.597317, 1.330597
7.240000, -1.685743, 1.310602
7.250000, -1.757502, 1.289970
7.260000, -1.813899, 1.268865
7.270000, -1.856887, 1.247435
7.280000, -1.888654, 1.225806
7.290000, -1.911332, 1.204080
7.300000, -1.926824, 1.182338
7.310000, -1.936737, 1.160644
7.320000, -1.942377, 1.139047
7.330000, -1.944772, 1.117582
7.340000, -1.944719, 1.096278
7.350000, -1.942827, 1.075153
7.360000, -1.939557, 1.054223
7.370000, -1.935256, 1.033497
7.380000, -1.930185, 1.012984
7.390000, -1.924537, 0.992687
7.400000, -1.918459, 0.972611
7.410000, -1.912058, 0.952757
7.420000, -1.905417, 0.933126
7.430000, -1.898595, 0.913718
7.440000, -1.891639, 0.894534
7.450000, -1.884583, 0.875573
7.460000, -1.877452, 0.856833
7.470000, -1.870266, 0.838314
7.480000, -1.863039, 0.820014
7.490000, -1.855783, 0.801933
7.500000, -1.848506, 0.784067
7.510000, -1.841213, 0.766417
7.520000, -1.833911, 0.748980
7.530000, -1.826602, 0.731754
7.540000, -1.819289, 0.714739
7.550000, -1.811974, 0.697932
7.560000, -1.804659, 0.681332
7.570000, -1.797346, 0.664937
7.580000, -1.790034, 0.648746
7.590000, -1.782724, 0.632756
7.600000, -1.775418, 0.616967
7.610000, -1.768114, 0.601376
7.620000, -1.760814, 0.585982
7.630000, -1.753517, 0.570783
7.640000, -1.746224, 0.555778
7.650000, -1.738934, 0.540966
7.660000, -1.731647, 0.526344
7.670000, -1.724364, 0.511911
7.680000, -1.717084, 0.497665
7.690000, -1.709806, 0.483606
7.700000, -1.702532, 0.469731
7.710000, -1.695260, 0.456039
7.720000, -1.687990, 0.442529
7.730000, -1.680723, 0.429198
7.740000, -1.673457, 0.416047
7.750000, -1.666194, 0.403072
7.760000, -1.658931, 0.390273
7.770000, -1.651670, 0.377649
7.780000, -1.644410, 0.365197
7.790000, -1.637150, 0.352917
7.800000, -1.629890, 0.340807
7.810000, -1.622631, 0.328866
7.820000, -1.615371, 0.317092
7.830000, -1.608111, 0.305484
7.840000, -1.600850, 0.294041
7.850000, -1.593587, 0.282762
7.860000, -1.586323, 0.271645
7.870000, -1.579057, 0.260689
7.880000, -1.571788, 0.249892
7.890000, -1.564517, 0.239254
7.900000, -1.557243, 0.228774
7.910000, -1.549966, 0.218449
7.920000, -1.542684, 0.208279
7.930000, -1.535398, 0.198262
7.940000, -1.528108, 0.188398
7.950000, -1.520812, 0.178685
7.960000, -1.513511, 0.169123
7.970000, -1.506204, 0.159709
7.980000, -1.498890, 0.150443
7.990000, -1.491569, 0.141324
8.000000, -1.484241, 0.132350
8.010000, -1.476905, 0.123521
8.020000, -1.469560, 0.114835
8.030000, -1.462206, 0.106292
8.040000, -1.454842, 0.097890
8.050000, -1.447467, 0.089628
8.060000, -1.440082, 0.081506
8.070000, -1.432685, 0.073522
8.080000, -1.425276, 0.065676
8.090000, -1.417854, 0.057966
8.100000, -1.410418, 0.050391
8.110000, -1.402968, 0.042951
8.120000, -1.395502, 0.035644
8.130000, -1.388021, 0.028470
8.140000, -1.380523, 0.021428
8.150000, -1.373007, 0.014517
8.160000, -1.365472, 0.007735
8.170000, -1.357918, 0.001083
8.180000, -1.350344, -0.005441
8.190000, -1.342748, -0.011837
8.200000, -1.335130, -0.018107
8.210000, -1.327488, -0.024250
