t,v,w
21.600000, 1.591310, 1.319496
21.700000, 1.514588, 1.434644
21.800000, 1.433680, 1.533305
21.900000, 1.349254, 1.616423
22.000000, 1.260144, 1.684813
22.100000, 1.163862, 1.739051
22.200000, 1.055854, 1.779337
22.300000, 0.927134, 1.805234
22.400000, 0.757506, 1.815019
22.500000, 0.492764, 1.803835
22.600000, -0.041023, 1.757400
22.700000, -1.165776, 1.634108
22.800000, -1.704372, 1.419699
22.900000, -1.691453, 1.200687
23.000000, -1.700486, 1.005768
23.100000, -1.665456, 0.831622
23.200000, -1.594700, 0.677722
23.300000, -1.507886, 0.543669
23.400000, -1.413098, 0.428736
23.500000, -1.310681, 0.332127
23.600000, -1.197330, 0.253295
23.700000, -1.065796, 0.192232
23.800000, -0.900298, 0.149982
23.900000, -0.660694, 0.129982
24.000000, -0.220895, 0.142508
24.100000, 0.789935, 0.220600
24.200000, 1.780615, 0.407223
24.300000, 1.675459, 0.628479
24.400000, 1.695954, 0.822107
24.500000, 1.705844, 0.995643
24.600000, 1.672609, 1.150737
24.700000, 1.609528, 1.287752
24.800000, 1.534227, 1.407192
24.900000, 1.454128, 1.509897
25.000000, 1.370603, 1.596824
25.100000, 1.282803, 1.668834
25.200000, 1.188592, 1.726573
25.300000, 1.084055, 1.770351
25.400000, 0.961670, 1.799925
25.500000, 0.805132, 1.813991
25.600000, 0.572714, 1.808775
25.700000, 0.134934, 1.773442
25.800000, -0.852422, 1.674763
25.900000, -1.750048, 1.476236
26.000000, -1.698455, 1.249460
26.100000, -1.705756, 1.048999
26.200000, -1.678902, 0.869964
26.300000, -1.613459, 0.711358
26.400000, -1.528961, 0.572760
26.500000, -1.435754, 0.453480
26.600000, -1.335282, 0.352698
26.700000, -1.224944, 0.269783
26.800000, -1.098616, 0.204568
26.900000, -0.943272, 0.157779
27.000000, -0.727187, 0.132081
27.100000, -0.355485, 0.135383
27.200000, 0.483360, 0.192979
27.300000, 1.681074, 0.357048
27.400000, 1.589662, 0.579834
27.500000, 1.666424, 0.774955
27.600000, 1.700025, 0.952441
27.700000, 1.682655, 1.112004
27.800000, 1.627019, 1.253608
27.900000, 1.554281, 1.377541
28.000000, 1.475278, 1.484519
28.100000, 1.392703, 1.575479
28.200000, 1.306178, 1.651315
28.300000, 1.213924, 1.712737
28.400000, 1.112600, 1.760157
28.500000, 0.995924, 1.793510
28.600000, 0.850751, 1.811846
28.700000, 0.645009, 1.812275
28.800000, 0.283766, 1.786641
28.900000, -0.527749, 1.709857
29.000000, -1.649551, 1.534110
29.100000, -1.634576, 1.305124
29.200000, -1.684764, 1.101241
29.300000, -1.684145, 0.917322
29.400000, -1.632418, 0.753370
29.500000, -1.553078, 0.609350
29.600000, -1.462274, 0.484801
29.700000, -1.364062, 0.378951
29.800000, -1.256946, 0.291102
29.900000, -1.135988, 0.220932
30.000000, -0.990744, 0.168855
30.100000, -0.796915, 0.136816
30.200000, -0.486110, 0.130639
30.300000, 0.171766, 0.168494
30.400000, 1.423273, 0.300800
30.500000, 1.587047, 0.517103
30.600000, 1.649680, 0.718778
30.700000, 1.695822, 0.901639
30.800000, 1.692994, 1.066556
30.900000, 1.646194, 1.213484
31.000000, 1.576825, 1.342605
31.100000, 1.499164, 1.454521
31.200000, 1.417614, 1.550137
31.300000, 1.332406, 1.630379
31.400000, 1.242136, 1.696023
31.500000, 1.144012, 1.747584
31.600000, 1.032879, 1.785168
31.700000, 0.898340, 1.808156
31.800000, 0.716292, 1.814426
31.900000, 0.419491, 1.798040
32.000000, -0.210021, 1.741157
32.100000, -1.387837, 1.596790
32.200000, -1.635691, 1.374010
32.300000, -1.677810, 1.162697
32.400000, -1.691926, 0.972403
32.500000, -1.652949, 0.802185
32.600000, -1.579405, 0.651989
32.700000, -1.491209, 0.521473
32.800000, -1.395236, 0.409910
32.900000, -1.291203, 0.316541
33.000000, -1.175262, 0.240896
33.100000, -1.039141, 0.183110
33.200000, -0.864419, 0.144517
33.300000, -0.602499, 0.129295
33.400000, -0.095509, 0.150096
33.500000, 1.039309, 0.246817
33.600000, 1.746687, 0.447401
33.700000, 1.672564, 0.663173
33.800000, 1.699452, 0.852959
33.900000, 1.702927, 1.023290
34.000000, 1.663387, 1.175285
34.100000, 1.597350, 1.309273
34.200000, 1.520998, 1.425813
34.300000, 1.440345, 1.525783
34.400000, 1.356233, 1.610135
34.500000, 1.267588, 1.679701
34.600000, 1.172044, 1.735081
34.700000, 1.065272, 1.776514
34.800000, 0.938818, 1.803632
34.900000, 0.773913, 1.814862
35.000000, 0.520994, 1.805746
35.100000, 0.022528, 1.763278
35.200000, -1.062470, 1.648633
35.300000, -1.731490, 1.438909
35.400000, -1.699310, 1.216824
35.500000, -1.704474, 1.019872
35.600000, -1.670587, 0.844058
35.700000, -1.600915, 0.688610
35.800000, -1.514635, 0.553086
35.900000, -1.420273, 0.436758
36.000000, -1.318426, 0.338816
36.100000, -1.205988, 0.258683
36.200000, -1.076062, 0.196304
36.300000, -0.913760, 0.152617
36.400000, -0.681711, 0.130811
36.500000, -0.264195, 0.140381
36.600000, 0.695059, 0.211892
36.700000, 1.766782, 0.392249
36.800000, 1.656237, 0.614660
36.900000, 1.687409, 0.809002
37.000000, 1.704409, 0.983653
37.100000, 1.675842, 1.140016
37.200000, 1.614861, 1.278343
37.300000, 1.540305, 1.399070
37.400000, 1.460578, 1.503005
37.500000, 1.377411, 1.591100
37.600000, 1.290097, 1.664228
37.700000, 1.196618, 1.723055
37.800000, 1.093267, 1.767928
37.900000, 0.972971, 1.798666
38.000000, 0.820595, 1.814092
38.100000, 0.598028, 1.810758
38.200000, 0.188804, 1.778832
38.300000, -0.739315, 1.688011
38.400000, -1.733478, 1.496559
38.500000, -1.682502, 1.268222
38.600000, -1.700258, 1.066378
38.700000, -1.681168, 0.885692
38.800000, -1.619621, 0.725324
38.900000, -1.536521, 0.584960
39.000000, -1.443961, 0.463979
39.100000, -1.344113, 0.361571
39.200000, -1.234692, 0.277082
39.300000, -1.109931, 0.210299
39.400000, -0.957609, 0.161851
39.500000, -0.748360, 0.134179
39.600000, -0.395861, 0.134527
39.700000, 0.387817, 0.185935
39.800000, 1.619252, 0.341327
39.900000, 1.566847, 0.563059
40.000000, 1.660107, 0.758945
40.100000, 1.698817, 0.937946
40.200000, 1.686219, 1.099079
40.300000, 1.633281, 1.242264
40.400000, 1.561584, 1.367748
40.500000, 1.483065, 1.476210
40.600000, 1.400916, 1.568578
40.700000, 1.314949, 1.645761
40.800000, 1.223518, 1.708490
40.900000, 1.123496, 1.757218
41.000000, 1.009047, 1.791943
41.100000, 0.868134, 1.811845
41.200000, 0.671945, 1.814340
41.300000, 0.337021, 1.792180
41.400000, -0.402868, 1.723220
41.500000, -1.566521, 1.558518
41.600000, -1.615913, 1.330794
41.700000, -1.678629, 1.125018
41.800000, -1.686287, 0.938811
41.900000, -1.639881, 0.772495
42.000000, -1.562696, 0.626124
42.100000, -1.472793, 0.499305
42.200000, -1.375330, 0.391292
42.300000, -1.269255, 0.301363
42.400000, -1.150027, 0.229143
42.500000, -1.008004, 0.174945
42.600000, -0.821092, 0.140488
42.700000, -0.528469, 0.130978
42.800000, 0.073083, 0.162488
42.900000, 1.303876, 0.282431
43.000000, 1.635186, 0.494439
43.100000, 1.648370, 0.700743
43.200000, 1.694770, 0.885543
43.300000, 1.696150, 1.052218
43.400000, 1.652561, 1.200873
43.500000, 1.584575, 1.331685
43.600000, 1.507499, 1.445223
43.700000, 1.426393, 1.542378
43.800000, 1.341730, 1.624086
43.900000, 1.252246, 1.691147
44.000000, 1.155342, 1.744110
44.100000, 1.046239, 1.783140
44.200000, 0.915439, 1.807731
44.300000, 0.741331, 1.816011
44.400000, 0.465051, 1.802733
44.500000, -0.103409, 1.752334
44.600000, -1.255433, 1.620895
44.700000, -1.676049, 1.402806
44.800000, -1.684652, 1.186771
44.900000, -1.696688, 0.993664
45.000000, -1.660282, 0.821019
45.100000, -1.588369, 0.668530
45.200000, -1.500914, 0.535832
45.300000, -1.405542, 0.422201
45.400000, -1.302335, 0.326858
45.500000, -1.187747, 0.249289
45.600000, -1.054070, 0.189550
45.700000, -0.884353, 0.148814
45.800000, -0.634737, 0.130846
45.900000, -0.165161, 0.146966
46.000000, 0.906777, 0.233377
46.100000, 1.776979, 0.426903
46.200000, 1.682231, 0.645977
46.300000, 1.700644, 0.838048
46.400000, 1.705741, 1.010088
46.500000, 1.668832, 1.163669
46.600000, 1.604149, 1.299188
46.700000, 1.528357, 1.417194
46.800000, 1.448082, 1.518555
46.900000, 1.364406, 1.604227
47.000000, 1.276380, 1.675062
47.100000, 1.181780, 1.731687
47.200000, 1.076552, 1.774386
47.300000, 0.952856, 1.802872
47.400000, 0.793561, 1.815748
47.500000, 0.554339, 1.809009
47.600000, 0.096388, 1.771096
47.700000, -0.927459, 1.666817
47.800000, -1.749997, 1.463968
47.900000, -1.702747, 1.238575
48.000000, -1.706845, 1.039190
48.100000, -1.676149, 0.861241
48.200000, -1.608558, 0.703753
48.300000, -1.523152, 0.566270
48.400000, -1.429359, 0.448079
48.500000, -1.328211, 0.348359
48.600000, -1.216873, 0.266503
48.700000, -1.088873, 0.202390
48.800000, -0.930367, 0.156842
48.900000, -0.707164, 0.132751
49.000000, -0.315346, 0.138718
49.100000, 0.578529, 0.202369
49.200000, 1.728984, 0.374138
49.300000, 1.620308, 0.597124
49.400000, 1.674831, 0.791838
49.500000, 1.701821, 0.967896
49.600000, 1.679730, 1.125911
49.700000, 1.621774, 1.265955
49.800000, 1.548281, 1.388376
49.900000, 1.469033, 1.493928
50.000000, 1.386295, 1.583555
50.100000, 1.299548, 1.658144
50.200000, 1.206924, 1.718386
50.300000, 1.104955, 1.764671
50.400000, 0.987086, 1.796890
50.500000, 0.839495, 1.814014
50.600000, 0.628072, 1.812960
50.700000, 0.250670, 1.785008
50.800000, -0.602326, 1.703276
50.900000, -1.686773, 1.521544
51.000000, -1.651919, 1.292377
51.100000, -1.690108, 1.089190
51.200000, -1.682930, 0.906433
51.300000, -1.627483, 0.743768
51.400000, -1.546638, 0.601069
51.500000, -1.455097, 0.477818
51.600000, -1.356187, 0.373229
51.700000, -1.248098, 0.286622
51.800000, -1.125562, 0.217718
51.900000, -0.977431, 0.167016
52.000000, -0.777427, 0.136656
52.100000, -0.450225, 0.133018
52.200000, 0.257798, 0.176172
52.300000, 1.511403, 0.318247
52.400000, 1.564590, 0.537229
52.500000, 1.653448, 0.735766
52.600000, 1.697145, 0.917006
52.700000, 1.690558, 1.080358
52.800000, 1.641301, 1.225749
52.900000, 1.571006, 1.353382
53.000000, 1.493037, 1.463889
53.100000, 1.411304, 1.558186
53.200000, 1.325867, 1.637191
53.300000, 1.235234, 1.701666
53.400000, 1.136501, 1.752102
53.500000, 1.024283, 1.788569
53.600000, 0.887644, 1.810379
53.700000, 0.700942, 1.815257
53.800000, 0.391696, 1.796835
53.900000, -0.274534, 1.735866
54.000000, -1.455025, 1.584207
54.100000, -1.621293, 1.359301
54.200000, -1.676737, 1.150231
54.300000, -1.689696, 0.961367
54.400000, -1.648369, 0.792471
54.500000, -1.573568, 0.643563
54.600000, -1.484764, 0.514292
54.700000, -1.388259, 0.403927
54.800000, -1.283504, 0.311722
54.900000, -1.166413, 0.237241
55.000000, -1.028253, 0.180676
55.100000, -0.849377, 0.143492
55.200000, -0.577177, 0.130211
55.300000, -0.038728, 0.154609
55.400000, 1.137656, 0.259397
55.500000, 1.710142, 0.464559
55.600000, 1.660615, 0.677151
55.700000, 1.696836, 0.864979
55.800000, 1.700303, 1.033941
55.900000, 1.659533, 1.184713
56.000000, 1.592844, 1.317548
56.100000, 1.516243, 1.433001
56.200000, 1.435432, 1.531953
56.300000, 1.351125, 1.615348
56.400000, 1.262182, 1.684009
56.500000, 1.166156, 1.738516
56.600000, 1.058561, 1.779083
56.700000, 0.930585, 1.805292
56.800000, 0.762485, 1.815468
56.900000, 0.501552, 1.804883
57.000000, -0.020879, 1.759663
57.100000, -1.134071, 1.639056
57.200000, -1.713568, 1.426011
57.300000, -1.694085, 1.205988
57.400000, -1.701779, 1.010416
57.500000, -1.666998, 0.835737
57.600000, -1.596514, 0.681347
57.700000, -1.509829, 0.546832
57.800000, -1.415143, 0.431463
57.900000, -1.312867, 0.334441
58.000000, -1.199750, 0.255211
58.100000, -1.068636, 0.193750
58.200000, -0.903988, 0.151074
58.300000, -0.666423, 0.130552
58.400000, -0.232690, 0.142246
58.500000, 0.764610, 0.218530
58.600000, 1.778462, 0.403516
58.700000, 1.671453, 0.625117
58.800000, 1.693988, 0.818960
58.900000, 1.705594, 0.992780
59.000000, 1.673534, 1.148192
59.100000, 1.610985, 1.285536
59.200000, 1.535880, 1.405300
59.300000, 1.455887, 1.508315
59.400000, 1.372468, 1.595538
59.500000, 1.284811, 1.667833
59.600000, 1.190813, 1.725851
59.700000, 1.086619, 1.769914
59.800000, 0.964836, 1.799795
59.900000, 0.809497, 1.814226
60.000000, 0.579927, 1.809528
60.100000, 0.150436, 1.775157
60.200000, -0.820568, 1.678717
60.300000, -1.747378, 1.482092
60.400000, -1.695116, 1.254792
60.500000, -1.704636, 1.053894
60.600000, -1.679675, 0.874381
60.700000, -1.615198, 0.715279
60.800000, -1.531054, 0.576187
60.900000, -1.438021, 0.456433
61.000000, -1.337727, 0.355198
61.100000, -1.227655, 0.271843
61.200000, -1.101781, 0.206189
61.300000, -0.947316, 0.158933
61.400000, -0.733224, 0.132675
61.500000, -0.367148, 0.135129
61.600000, 0.455779, 0.190931
61.700000, 1.664649, 0.352582
61.800000, 1.581835, 0.575140
61.900000, 1.664397, 0.770409
62.000000, 1.699634, 0.948314
62.100000, 1.683649, 1.108319
62.200000, 1.628762, 1.250370
62.300000, 1.556299, 1.374739
62.400000, 1.477415, 1.482134
62.500000, 1.394939, 1.573488
62.600000, 1.308546, 1.649698
62.700000, 1.216488, 1.711481
62.800000, 1.115481, 1.759258
62.900000, 0.999356, 1.792982
63.000000, 0.855254, 1.811735
63.100000, 0.651947, 1.812705
63.200000, 0.297495, 1.787974
63.300000, -0.495980, 1.713210
63.400000, -1.630863, 1.540130
63.500000, -1.628182, 1.311334
63.600000, -1.682817, 1.107064
63.700000, -1.684641, 0.922593
63.800000, -1.634371, 0.758053
63.900000, -1.555617, 0.613442
64.000000, -1.465076, 0.488319
64.100000, -1.367096, 0.381918
64.200000, -1.260303, 0.293534
64.300000, -1.139876, 0.222831
64.400000, -0.995611, 0.170191
64.500000, -0.803877, 0.137493
64.600000, -0.498589, 0.130375
64.700000, 0.142260, 0.166368
64.800000, 1.389719, 0.295102
64.900000, 1.599142, 0.510266
65.000000, 1.648743, 0.713223
65.100000, 1.695402, 0.896643
65.200000, 1.693854, 1.062084
65.300000, 1.647952, 1.209528
65.400000, 1.578941, 1.339151
65.500000, 1.501410, 1.451545
65.600000, 1.419944, 1.547610
65.700000, 1.334837, 1.628275
65.800000, 1.244721, 1.694321
65.900000, 1.146847, 1.746273
66.000000, 1.036144, 1.784249
66.100000, 0.902424, 1.807657
66.200000, 0.722159, 1.814433
66.300000, 0.430058, 1.798798
66.400000, -0.185492, 1.743440
66.500000, -1.359964, 1.601948
66.600000, -1.643271, 1.380097
66.700000, -1.678724, 1.167802
66.800000, -1.692886, 0.976914
66.900000, -1.654703, 0.806165
67.000000, -1.581618, 0.655457
67.100000, -1.493647, 0.524447
67.200000, -1.397873, 0.412411
67.300000, -1.294109, 0.318584
67.400000, -1.178597, 0.242484
67.500000, -1.043234, 0.184222
67.600000, -0.870041, 0.145084
67.700000, -0.611865, 0.129126
67.800000, -0.116258, 0.148594
67.900000, 1.000941, 0.242300
68.000000, 1.757952, 0.440959
68.100000, 1.676748, 0.657813
68.200000, 1.700328, 0.848332
68.300000, 1.703860, 1.019185
68.400000, 1.664829, 1.171649
68.500000, 1.599053, 1.306079
68.600000, 1.522789, 1.423034
68.700000, 1.442181, 1.523393
68.800000, 1.358121, 1.608108
68.900000, 1.269558, 1.678015
69.000000, 1.174151, 1.733720
69.100000, 1.067623, 1.775471
69.200000, 0.941630, 1.802915
69.300000, 0.777701, 1.814512
69.400000, 0.527239, 1.805886
69.500000, 0.036133, 1.764299
69.600000, -1.039132, 1.651550
69.700000, -1.736308, 1.442963
69.800000, -1.700626, 1.220254
69.900000, -1.705220, 1.022868
70.000000, -1.671786, 0.846687
70.100000, -1.602469, 0.690891
70.200000, -1.516373, 0.555031
70.300000, -1.422164, 0.438378
70.400000, -1.320516, 0.340120
70.500000, -1.208382, 0.259673
70.600000, -1.078974, 0.196964
70.700000, -0.917671, 0.152904
70.800000, -0.687926, 0.130605
70.900000, -0.277090, 0.139331
71.000000, 0.665727, 0.208895
71.100000, 1.759272, 0.387213
71.200000, 1.648223, 0.609881
71.300000, 1.684329, 0.804383
71.400000, 1.703745, 0.979399
71.500000, 1.676672, 1.136182
71.600000, 1.616342, 1.274940
71.700000, 1.541986, 1.396086
71.800000, 1.462321, 1.500416
71.900000, 1.379197, 1.588880
72.000000, 1.291942, 1.662353
72.100000, 1.198564, 1.721506
72.200000, 1.095392, 1.766693
72.300000, 0.975436, 1.797746
72.400000, 0.823763, 1.813509
72.500000, 0.602897, 1.810594
72.600000, 0.198634, 1.779343
72.700000, -0.718428, 1.689981
72.800000, -1.728407, 1.499943
72.900000, -1.678382, 1.271412
73.000000, -1.698854, 1.069367
73.100000, -1.681586, 0.888389
73.200000, -1.620986, 0.727693
73.300000, -1.538258, 0.586990
73.400000, -1.445899, 0.465675
73.500000, -1.346257, 0.362940
73.600000, -1.237130, 0.278126
73.700000, -1.112850, 0.211007
73.800000, -0.961422, 0.162186
73.900000, -0.754133, 0.134039
74.000000, -0.407006, 0.133631
74.100000, 0.360874, 0.183371
74.200000, 1.599005, 0.336182
74.300000, 1.563385, 0.557495
74.400000, 1.658706, 0.753791
74.500000, 1.698496, 0.933271
74.600000, 1.687065, 1.094879
74.700000, 1.634798, 1.238533
74.800000, 1.563333, 1.364467
74.900000, 1.484886, 1.473355
75.000000, 1.402780, 1.566120
75.100000, 1.316869, 1.643673
75.200000, 1.225531, 1.706752
75.300000, 1.125674, 1.755815
75.400000, 1.011530, 1.790870
75.500000, 0.871229, 1.811119
75.600000, 0.676442, 1.814026
75.700000, 0.345404, 1.792476
75.800000, -0.383526, 1.724767
75.900000, -1.551675, 1.561936
76.000000, -1.614749, 1.334547
76.100000, -1.678007, 1.128401
76.200000, -1.686781, 0.941833
76.300000, -1.641255, 0.775152
76.400000, -1.564476, 0.628413
76.500000, -1.474775, 0.501236
76.600000, -1.377500, 0.392874
76.700000, -1.271683, 0.302603
76.800000, -1.152868, 0.230036
76.900000, -1.011584, 0.175464
77.000000, -0.826206, 0.140558
77.100000, -0.537505, 0.130394
77.200000, 0.051930, 0.160600
77.300000, 1.274938, 0.277790
77.400000, 1.648459, 0.488708
77.500000, 1.649371, 0.696183
77.600000, 1.694831, 0.881499
77.700000, 1.696800, 1.048597
77.800000, 1.653762, 1.197652
77.900000, 1.586006, 1.328846
78.000000, 1.509002, 1.442745
78.100000, 1.427933, 1.540237
78.200000, 1.343314, 1.622260
78.300000, 1.253902, 1.689617
78.400000, 1.157122, 1.742863
78.500000, 1.048240, 1.782170
78.600000, 0.917868, 1.807045
78.700000, 0.744691, 1.815651
78.800000, 0.470831, 1.802820
78.900000, -0.090351, 1.753262
79.000000, -1.237536, 1.623507
79.100000, -1.681836, 1.406133
79.200000, -1.685901, 1.189494
79.300000, -1.697431, 0.996031
79.400000, -1.661342, 0.823088
79.500000, -1.589671, 0.670318
79.600000, -1.502347, 0.537349
79.700000, -1.407093, 0.423458
79.800000, -1.304045, 0.327861
79.900000, -1.189707, 0.250040
80.000000, -1.056464, 0.190036
80.100000, -0.887608, 0.148995
80.200000, -0.640053, 0.130616
80.300000, -0.176650, 0.146001
80.400000, 0.883403, 0.230712
80.500000, 1.779541, 0.422924
80.600000, 1.682293, 0.642500
80.700000, 1.700240, 0.834937
80.800000, 1.705966, 1.007290
80.900000, 1.669650, 1.161172
81.000000, 1.605239, 1.296986
81.100000, 1.529539, 1.415273
81.200000, 1.449307, 1.516897
81.300000, 1.365677, 1.602817
81.400000, 1.277717, 1.673886
81.500000, 1.183224, 1.730734
81.600000, 1.078178, 1.773653
81.700000, 0.954817, 1.802367
81.800000, 0.796215, 1.815499
81.900000, 0.558685, 1.809103
82.000000, 0.105734, 1.771798
82.100000, -0.909424, 1.668870
