t,v,w
1.340000, -1.692169, 0.354169
1.350000, -1.685292, 0.341500
1.360000, -1.678422, 0.328999
1.370000, -1.671558, 0.316667
1.380000, -1.664700, 0.304501
1.390000, -1.657847, 0.292500
1.400000, -1.651001, 0.280663
1.410000, -1.644160, 0.268989
1.420000, -1.637324, 0.257476
1.430000, -1.630494, 0.246123
1.440000, -1.623668, 0.234928
1.450000, -1.616848, 0.223890
1.460000, -1.610032, 0.213008
1.470000, -1.603221, 0.202281
1.480000, -1.596413, 0.191707
1.490000, -1.589610, 0.181285
1.500000, -1.582811, 0.171014
1.510000, -1.576015, 0.160892
1.520000, -1.569223, 0.150919
1.530000, -1.562433, 0.141092
1.540000, -1.555647, 0.131412
1.550000, -1.548863, 0.121876
1.560000, -1.542082, 0.112484
1.570000, -1.535303, 0.103235
1.580000, -1.528526, 0.094126
1.590000, -1.521751, 0.085158
1.600000, -1.514977, 0.076328
1.610000, -1.508205, 0.067637
1.620000, -1.501433, 0.059082
1.630000, -1.494662, 0.050662
1.640000, -1.487891, 0.042377
1.650000, -1.481121, 0.034226
1.660000, -1.474350, 0.026207
1.670000, -1.467578, 0.018319
1.680000, -1.460806, 0.010562
1.690000, -1.454032, 0.002934
1.700000, -1.447257, -0.004566
1.710000, -1.440480, -0.011939
1.720000, -1.433701, -0.019185
1.730000, -1.426918, -0.026306
1.740000, -1.420133, -0.033303
1.750000, -1.413345, -0.040176
1.760000, -1.406552, -0.046927
1.770000, -1.399756, -0.053557
1.780000, -1.392955, -0.060066
1.790000, -1.386148, -0.066455
1.800000, -1.379336, -0.072726
1.810000, -1.372518, -0.078878
1.820000, -1.365693, -0.084914
1.830000, -1.358862, -0.090834
1.840000, -1.352022, -0.096638
1.850000, -1.345175, -0.102328
1.860000, -1.338319, -0.107905
1.870000, -1.331454, -0.113369
1.880000, -1.324578, -0.118720
1.890000, -1.317693, -0.123961
1.900000, -1.310796, -0.129091
1.910000, -1.303887, -0.134112
1.920000, -1.296966, -0.139023
1.930000, -1.290032, -0.143827
1.940000, -1.283084, -0.148523
1.950000, -1.276121, -0.153112
1.960000, -1.269143, -0.157596
1.970000, -1.262148, -0.161974
1.980000, -1.255135, -0.166247
1.990000, -1.248105, -0.170417
2.000000, -1.241056, -0.174483
2.010000, -1.233986, -0.178446
2.020000, -1.226895, -0.182308
2.030000, -1.219783, -0.186068
2.040000, -1.212646, -0.189727
2.050000, -1.205485, -0.193285
2.060000, -1.198299, -0.196744
2.070000, -1.191085, -0.200103
2.080000, -1.183843, -0.203364
2.090000, -1.176571, -0.206527
2.100000, -1.169268, -0.209591
2.110000, -1.161932, -0.212559
2.120000, -1.154562, -0.215429
2.130000, -1.147155, -0.218203
2.140000, -1.139711, -0.220881
2.150000, -1.132226, -0.223463
2.160000, -1.124700, -0.225950
2.170000, -1.117129, -0.228342
2.180000, -1.109513, -0.230640
2.190000, -1.101848, -0.232842
2.200000, -1.094132, -0.234951
2.210000, -1.086362, -0.236966
2.220000, -1.078536, -0.238887
2.230000, -1.070651, -0.240714
2.240000, -1.062704, -0.242449
2.250000, -1.054691, -0.244089
2.260000, -1.046609, -0.245637
2.270000, -1.038454, -0.247091
2.280000, -1.030223, -0.248453
2.290000, -1.021911, -0.249721
2.300000, -1.013514, -0.250895
2.310000, -1.005027, -0.251976
2.320000, -0.996446, -0.252964
2.330000, -0.987763, -0.253858
2.340000, -0.978975, -0.254658
2.350000, -0.970075, -0.255363
2.360000, -0.961057, -0.255973
2.370000, -0.951912, -0.256488
2.380000, -0.942635, -0.256907
2.390000, -0.933216, -0.257230
2.400000, -0.923647, -0.257456
2.410000, -0.913918, -0.257583
2.420000, -0.904020, -0.257612
2.430000, -0.893942, -0.257542
2.440000, -0.883671, -0.257370
2.450000, -0.873195, -0.257097
2.460000, -0.862500, -0.256720
2.470000, -0.851571, -0.256239
2.480000, -0.840392, -0.255651
2.490000, -0.828945, -0.254956
2.500000, -0.817209, -0.254150
2.510000, -0.805165, -0.253233
2.520000, -0.792789, -0.252201
2.530000, -0.780055, -0.251052
2.540000, -0.766936, -0.249784
2.550000, -0.753401, -0.248393
2.560000, -0.739417, -0.246877
2.570000, -0.724945, -0.245231
2.580000, -0.709946, -0.243451
2.590000, -0.694373, -0.241533
2.600000, -0.678176, -0.239472
2.610000, -0.661300, -0.237263
2.620000, -0.643682, -0.234900
2.630000, -0.625253, -0.232376
2.640000, -0.605934, -0.229684
2.650000, -0.585641, -0.226817
2.660000, -0.564274, -0.223765
2.670000, -0.541726, -0.220519
2.680000, -0.517874, -0.217067
2.690000, -0.492579, -0.213399
2.700000, -0.465687, -0.209500
2.710000, -0.437022, -0.205355
2.720000, -0.406386, -0.200949
2.730000, -0.373557, -0.196261
2.740000, -0.338281, -0.191272
2.750000, -0.300278, -0.185958
2.760000, -0.259228, -0.180293
2.770000, -0.214779, -0.174248
2.780000, -0.166537, -0.167789
2.790000, -0.114071, -0.160881
2.800000, -0.056915, -0.153482
2.810000, 0.005422, -0.145548
2.820000, 0.073447, -0.137028
2.830000, 0.147649, -0.127868
2.840000, 0.228468, -0.118009
2.850000, 0.316234, -0.107389
2.860000, 0.411092, -0.095944
2.870000, 0.512906, -0.083611
2.880000, 0.621148, -0.070329
2.890000, 0.734790, -0.056047
2.900000, 0.852234, -0.040727
2.910000, 0.971299, -0.024349
2.920000, 1.089324, -0.006918
2.930000, 1.203383, 0.011533
2.940000, 1.310603, 0.030940
2.950000, 1.408508, 0.051216
2.960000, 1.495309, 0.072252
2.970000, 1.570048, 0.093924
2.980000, 1.632600, 0.116108
2.990000, 1.683526, 0.138679
3.000000, 1.723868, 0.161524
3.010000, 1.754927, 0.184541
3.020000, 1.778084, 0.207643
3.030000, 1.794669, 0.230758
3.040000, 1.805884, 0.253827
3.050000, 1.812772, 0.276800
3.060000, 1.816206, 0.299642
3.070000, 1.816902, 0.322322
3.080000, 1.815438, 0.344816
3.090000, 1.812272, 0.367108
3.100000, 1.807770, 0.389184
3.110000, 1.802216, 0.411034
3.120000, 1.795834, 0.432650
3.130000, 1.788797, 0.454027
3.140000, 1.781242, 0.475160
3.150000, 1.773273, 0.496048
3.160000, 1.764974, 0.516689
3.170000, 1.756407, 0.537080
3.180000, 1.747623, 0.557223
3.190000, 1.738661, 0.577117
3.200000, 1.729549, 0.596763
3.210000, 1.720313, 0.616160
3.220000, 1.710970, 0.635311
3.230000, 1.701534, 0.654215
3.240000, 1.692016, 0.672874
3.250000, 1.682425, 0.691290
3.260000, 1.672765, 0.709463
3.270000, 1.663044, 0.727394
3.280000, 1.653263, 0.745086
3.290000, 1.643425, 0.762539
3.300000, 1.633531, 0.779754
3.310000, 1.623583, 0.796734
3.320000, 1.613581, 0.813478
3.330000, 1.603524, 0.829990
3.340000, 1.593413, 0.846270
3.350000, 1.583245, 0.862318
3.360000, 1.573020, 0.878138
3.370000, 1.562736, 0.893729
3.380000, 1.552392, 0.909093
3.390000, 1.541986, 0.924232
3.400000, 1.531515, 0.939146
3.410000, 1.520977, 0.953836
3.420000, 1.510370, 0.968304
3.430000, 1.499690, 0.982551
3.440000, 1.488936, 0.996577
3.450000, 1.478103, 1.010385
3.460000, 1.467189, 1.023974
3.470000, 1.456189, 1.037345
3.480000, 1.445101, 1.050500
3.490000, 1.433920, 1.063440
3.500000, 1.422641, 1.076164
3.510000, 1.411261, 1.088674
3.520000, 1.399774, 1.100970
3.530000, 1.388175, 1.113054
3.540000, 1.376459, 1.124925
3.550000, 1.364620, 1.136585
3.560000, 1.352652, 1.148032
3.570000, 1.340548, 1.159269
3.580000, 1.328301, 1.170295
3.590000, 1.315904, 1.181111
3.600000, 1.303349, 1.191716
3.610000, 1.290627, 1.202110
3.620000, 1.277728, 1.212294
3.630000, 1.264643, 1.222268
3.640000, 1.251361, 1.232031
3.650000, 1.237871, 1.241583
3.660000, 1.224160, 1.250923
3.670000, 1.210215, 1.260051
3.680000, 1.196021, 1.268966
3.690000, 1.181562, 1.277667
3.700000, 1.166823, 1.286154
3.710000, 1.151783, 1.294425
3.720000, 1.136423, 1.302479
3.730000, 1.120721, 1.310313
3.740000, 1.104654, 1.317927
3.750000, 1.088193, 1.325319
3.760000, 1.071312, 1.332485
3.770000, 1.053977, 1.339424
3.780000, 1.036155, 1.346133
3.790000, 1.017806, 1.352608
3.800000, 0.998888, 1.358846
3.810000, 0.979353, 1.364843
3.820000, 0.959149, 1.370594
3.830000, 0.938218, 1.376095
3.840000, 0.916493, 1.381339
3.850000, 0.893902, 1.386321
3.860000, 0.870361, 1.391033
3.870000, 0.845779, 1.395469
3.880000, 0.820052, 1.399618
3.890000, 0.793059, 1.403473
3.900000, 0.764669, 1.407020
3.910000, 0.734727, 1.410249
3.920000, 0.703061, 1.413146
3.930000, 0.669472, 1.415695
3.940000, 0.633732, 1.417878
3.950000, 0.595582, 1.419676
3.960000, 0.554722, 1.421067
3.970000, 0.510811, 1.422025
3.980000, 0.463454, 1.422521
3.990000, 0.412201, 1.422522
4.000000, 0.356538, 1.421991
4.010000, 0.295882, 1.420886
4.020000, 0.229580, 1.419157
4.030000, 0.156909, 1.416751
4.040000, 0.077087, 1.413606
4.050000, -0.010697, 1.409651
4.060000, -0.107238, 1.404810
4.070000, -0.213229, 1.399000
4.080000, -0.329140, 1.392132
4.090000, -0.455041, 1.384113
4.100000, -0.590376, 1.374857
4.110000, -0.733731, 1.364284
4.120000, -0.882635, 1.352338
4.130000, -1.033524, 1.338991
4.140000, -1.181949, 1.324256
4.150000, -1.323081, 1.308192
4.160000, -1.452432, 1.290906
4.170000, -1.566571, 1.272543
4.180000, -1.663582, 1.253273
4.190000, -1.743146, 1.233279
4.200000, -1.806260, 1.212734
4.210000, -1.854781, 1.191799
4.220000, -1.890955, 1.170612
4.230000, -1.917059, 1.149284
4.240000, -1.935173, 1.127909
4.250000, -1.947076, 1.106555
4.260000, -1.954224, 1.085278
4.270000, -1.957768, 1.064118
4.280000, -1.958603, 1.043105
4.290000, -1.957409, 1.022262
4.300000, -1.954703, 1.001605
4.310000, -1.950871, 0.981146
4.320000, -1.946201, 0.960892
4.330000, -1.940909, 0.940849
4.340000, -1.935155, 0.921021
4.350000, -1.929057, 0.901410
4.360000, -1.922705, 0.882017
4.370000, -1.916164, 0.862844
4.380000, -1.909484, 0.843888
4.390000, -1.902701, 0.825151
4.400000, -1.895843, 0.806632
4.410000, -1.888930, 0.788328
4.420000, -1.881978, 0.770239
4.430000, -1.874999, 0.752364
4.440000, -1.868001, 0.734701
4.450000, -1.860991, 0.717248
4.460000, -1.853974, 0.700005
4.470000, -1.846953, 0.682968
4.480000, -1.839933, 0.666138
4.490000, -1.832913, 0.649511
4.500000, -1.825898, 0.633087
4.510000, -1.818886, 0.616863
4.520000, -1.811881, 0.600839
4.530000, -1.804881, 0.585011
4.540000, -1.797888, 0.569380
4.550000, -1.790902, 0.553943
4.560000, -1.783923, 0.538699
4.570000, -1.776951, 0.523645
4.580000, -1.769987, 0.508781
4.590000, -1.763031, 0.494104
4.600000, -1.756082, 0.479614
4.610000, -1.749140, 0.465308
4.620000, -1.742206, 0.451186
4.630000, -1.735279, 0.437245
4.640000, -1.728360, 0.423484
4.650000, -1.721448, 0.409901
4.660000, -1.714542, 0.396496
4.670000, -1.707644, 0.383266
4.680000, -1.700753, 0.370210
4.690000, -1.693868, 0.357327
4.700000, -1.686990, 0.344615
4.710000, -1.680118, 0.332073
4.720000, -1.673253, 0.319699
4.730000, -1.666393, 0.307492
4.740000, -1.659540, 0.295451
4.750000, -1.652692, 0.283574
4.760000, -1.645850, 0.271859
4.770000, -1.639013, 0.260307
4.780000, -1.632181, 0.248914
4.790000, -1.625355, 0.237680
4.800000, -1.618533, 0.226603
4.810000, -1.611716, 0.215683
4.820000, -1.604903, 0.204918
4.830000, -1.598095, 0.194306
4.840000, -1.591291, 0.183846
4.850000, -1.584491, 0.173538
4.860000, -1.577694, 0.163380
4.870000, -1.570901, 0.153370
4.880000, -1.564111, 0.143507
4.890000, -1.557324, 0.133791
4.900000, -1.550540, 0.124220
4.910000, -1.543758, 0.114792
4.920000, -1.536979, 0.105508
4.930000, -1.530201, 0.096364
4.940000, -1.523426, 0.087361
4.950000, -1.516651, 0.078498
4.960000, -1.509879, 0.069772
4.970000, -1.503107, 0.061183
4.980000, -1.496336, 0.052731
4.990000, -1.489565, 0.044413
5.000000, -1.482794, 0.036228
5.010000, -1.476023, 0.028177
5.020000, -1.469252, 0.020257
5.030000, -1.462480, 0.012467
5.040000, -1.455707, 0.004807
5.050000, -1.448932, -0.002724
5.060000, -1.442155, -0.010128
5.070000, -1.435376, -0.017406
5.080000, -1.428595, -0.024558
5.090000, -1.421811, -0.031585
5.100000, -1.415023, -0.038489
5.110000, -1.408232, -0.045270
5.120000, -1.401436, -0.051929
5.130000, -1.394636, -0.058468
5.140000, -1.387831, -0.064887
5.150000, -1.381020, -0.071187
5.160000, -1.374204, -0.077369
5.170000, -1.367381, -0.083433
5.180000, -1.360551, -0.089382
5.190000, -1.353713, -0.095214
5.200000, -1.346868, -0.100933
5.210000, -1.340014, -0.106537
5.220000, -1.333151, -0.112029
5.230000, -1.326279, -0.117408
5.240000, -1.319396, -0.122676
5.250000, -1.312502, -0.127833
5.260000, -1.305596, -0.132881
5.270000, -1.298678, -0.137819
5.280000, -1.291747, -0.142650
5.290000, -1.284803, -0.147372
5.300000, -1.277843, -0.151988
5.310000, -1.270869, -0.156497
5.320000, -1.263878, -0.160902
5.330000, -1.256870, -0.165201
5.340000, -1.249844, -0.169396
5.350000, -1.242800, -0.173488
5.360000, -1.235735, -0.177476
5.370000, -1.228650, -0.181363
5.380000, -1.221543, -0.185148
5.390000, -1.214412, -0.188832
5.400000, -1.207258, -0.192415
5.410000, -1.200078, -0.195898
5.420000, -1.192871, -0.199282
5.430000, -1.185636, -0.202567
5.440000, -1.178371, -0.205754
5.450000, -1.171076, -0.208843
5.460000, -1.163749, -0.211834
5.470000, -1.156387, -0.214729
5.480000, -1.148989, -0.217526
5.490000, -1.141554, -0.220228
5.500000, -1.134080, -0.222834
5.510000, -1.126564, -0.225344
5.520000, -1.119005, -0.227760
5.530000, -1.111400, -0.230081
5.540000, -1.103747, -0.232307
5.550000, -1.096044, -0.234439
5.560000, -1.088288, -0.236477
5.570000, -1.080476, -0.238421
5.580000, -1.072606, -0.240271
5.590000, -1.064674, -0.242029
5.600000, -1.056678, -0.243693
5.610000, -1.048613, -0.245263
5.620000, -1.040477, -0.246741
5.630000, -1.032265, -0.248125
5.640000, -1.023973, -0.249416
5.650000, -1.015598, -0.250614
5.660000, -1.007133, -0.251718
5.670000, -0.998576, -0.252729
5.680000, -0.989919, -0.253646
5.690000, -0.981158, -0.254469
5.700000, -0.972286, -0.255197
5.710000, -0.963297, -0.255831
5.720000, -0.954184, -0.256370
5.730000, -0.944940, -0.256813
5.740000, -0.935557, -0.257159
5.750000, -0.926026, -0.257409
5.760000, -0.916338, -0.257561
5.770000, -0.906483, -0.257615
5.780000, -0.896450, -0.257569
5.790000, -0.886228, -0.257422
5.800000, -0.875804, -0.257174
5.810000, -0.865165, -0.256823
5.820000, -0.854295, -0.256368
5.830000, -0.843179, -0.255806
5.840000, -0.831800, -0.255138
5.850000, -0.820137, -0.254360
5.860000, -0.808172, -0.253470
5.870000, -0.795880, -0.252467
5.880000, -0.783237, -0.251347
5.890000, -0.770216, -0.250109
5.900000, -0.756787, -0.248749
5.910000, -0.742917, -0.247264
5.920000, -0.728569, -0.245650
5.930000, -0.713704, -0.243903
5.940000, -0.698278, -0.242020
5.950000, -0.682240, -0.239995
5.960000, -0.665538, -0.237823
5.970000, -0.648109, -0.235498
5.980000, -0.629887, -0.233015
5.990000, -0.610796, -0.230365
6.000000, -0.590752, -0.227542
6.010000, -0.569660, -0.224537
6.020000, -0.547415, -0.221340
6.030000, -0.523898, -0.217940
6.040000, -0.498973, -0.214326
6.050000, -0.472492, -0.210486
6.060000, -0.444282, -0.206403
6.070000, -0.414153, -0.202063
6.080000, -0.381888, -0.197447
6.090000, -0.347242, -0.192535
6.100000, -0.309941, -0.187303
6.110000, -0.269676, -0.181728
6.120000, -0.226102, -0.175779
6.130000, -0.178836, -0.169426
6.140000, -0.127456, -0.162632
6.150000, -0.071504, -0.155359
6.160000, -0.010494, -0.147561
6.170000, 0.056078, -0.139191
6.180000, 0.128710, -0.130194
6.190000, 0.207857, -0.120514
6.200000, 0.293884, -0.110088
6.210000, 0.386990, -0.098853
6.220000, 0.487117, -0.086745
6.230000, 0.593844, -0.073703
6.240000, 0.706278, -0.059673
6.250000, 0.822963, -0.044611
6.260000, 0.941859, -0.028495
6.270000, 1.060408, -0.011322
6.280000, 1.175722, 0.006881
6.290000, 1.284884, 0.026059
6.300000, 1.385288, 0.046130
6.310000, 1.474956, 0.066989
6.320000, 1.552718, 0.088516
6.330000, 1.618253, 0.110585
6.340000, 1.671971, 0.133071
6.350000, 1.714814, 0.155858
6.360000, 1.748039, 0.178841
6.370000, 1.773022, 0.201929
6.380000, 1.791113, 0.225047
6.390000, 1.803552, 0.248132
6.400000, 1.811422, 0.271133
6.410000, 1.815638, 0.294011
6.420000, 1.816951, 0.316733
6.430000, 1.815974, 0.339275
6.440000, 1.813192, 0.361618
6.450000, 1.808991, 0.383749
6.460000, 1.803674, 0.405655
6.470000, 1.797478, 0.427329
6.480000, 1.790589, 0.448766
6.490000, 1.783151, 0.469960
6.500000, 1.775276, 0.490909
6.510000, 1.767052, 0.511610
6.520000, 1.758546, 0.532064
6.530000, 1.749812, 0.552268
6.540000, 1.740891, 0.572224
6.550000, 1.731814, 0.591931
6.560000, 1.722607, 0.611389
6.570000, 1.713288, 0.630601
6.580000, 1.703874, 0.649566
6.590000, 1.694376, 0.668286
6.600000, 1.684802, 0.686761
6.610000, 1.675159, 0.704994
6.620000, 1.665452, 0.722985
6.630000, 1.655685, 0.740736
6.640000, 1.645861, 0.758247
6.650000, 1.635982, 0.775521
6.660000, 1.626047, 0.792559
6.670000, 1.616058, 0.809362
6.680000, 1.606015, 0.825931
6.690000, 1.595917, 0.842268
6.700000, 1.585763, 0.858373
6.710000, 1.575552, 0.874249
6.720000, 1.565283, 0.889897
6.730000, 1.554954, 0.905317
6.740000, 1.544564, 0.920511
6.750000, 1.534109, 0.935480
6.760000, 1.523588, 0.950226
6.770000, 1.512998, 0.964749
6.780000, 1.502337, 0.979050
6.790000, 1.491601, 0.993131
6.800000, 1.480788, 1.006993
6.810000, 1.469894, 1.020635
6.820000, 1.458916, 1.034061
6.830000, 1.447850, 1.047269
6.840000, 1.436692, 1.060262
6.850000, 1.425438, 1.073039
6.860000, 1.414083, 1.085602
6.870000, 1.402623, 1.097951
6.880000, 1.391052, 1.110087
6.890000, 1.379366, 1.122011
6.900000, 1.367558, 1.133723
6.910000, 1.355622, 1.145223
6.920000, 1.343553, 1.156512
6.930000, 1.331342, 1.167590
6.940000, 1.318983, 1.178457
6.950000, 1.306467, 1.189114
6.960000, 1.293787, 1.199561
6.970000, 1.280933, 1.209797
6.980000, 1.267895, 1.219823
6.990000, 1.254663, 1.229638
7.000000, 1.241225, 1.239241
7.010000, 1.227570, 1.248634
7.020000, 1.213684, 1.257815
7.030000, 1.199553, 1.266782
7.040000, 1.185161, 1.275537
7.050000, 1.170493, 1.284077
7.060000, 1.155529, 1.292401
7.070000, 1.140250, 1.300508
7.080000, 1.124635, 1.308397
7.090000, 1.108660, 1.316066
7.100000, 1.092299, 1.323513
7.110000, 1.075525, 1.330735
7.120000, 1.058305, 1.337731
7.130000, 1.040607, 1.344497
7.140000, 1.022392, 1.351030
7.150000, 1.003619, 1.357327
7.160000, 0.984241, 1.363384
7.170000, 0.964208, 1.369196
7.180000, 0.943462, 1.374759
7.190000, 0.921940, 1.380067
7.200000, 0.899570, 1.385114
7.210000, 0.876272, 1.389894
7.220000, 0.851957, 1.394399
7.230000, 0.826523, 1.398620
7.240000, 0.799855, 1.402548
7.250000, 0.771824, 1.406173
7.260000, 0.742281, 1.409482
7.270000, 0.711058, 1.412462
7.280000, 0.677964, 1.415098
7.290000, 0.642779, 1.417374
7.300000, 0.605250, 1.419269
7.310000, 0.565091, 1.420763
7.320000, 0.521968, 1.421830
7.330000, 0.475502, 1.422443
7.340000, 0.425257, 1.422569
7.350000, 0.370736, 1.422174
7.360000, 0.311372, 1.421215
7.370000, 0.246531, 1.419645
7.380000, 0.175504, 1.417412
7.390000, 0.097524, 1.414455
7.400000, 0.011783, 1.410708
7.410000, -0.082523, 1.406094
7.420000, -0.186123, 1.400531
7.430000, -0.299557, 1.393933
7.440000, -0.423012, 1.386207
7.450000, -0.556111, 1.377264
7.460000, -0.697670, 1.367023
7.470000, -0.845493, 1.355421
7.480000, -0.996278, 1.342420
7.490000, -1.145758, 1.328025
7.500000, -1.289136, 1.312281
7.510000, -1.421769, 1.295285
7.520000, -1.539909, 1.277172
7.530000, -1.641242, 1.258110
7.540000, -1.725069, 1.238278
7.550000, -1.792101, 1.217854
7.560000, -1.844027, 1.197002
7.570000, -1.883038, 1.175865
7.580000, -1.911427, 1.154563
7.590000, -1.931337, 1.133192
7.600000, -1.944628, 1.111827
7.610000, -1.952833, 1.090527
7.620000, -1.957175, 1.069335
7.630000, -1.958609, 1.048283
7.640000, -1.957863, 1.027397
7.650000, -1.955490, 1.006692
7.660000, -1.951906, 0.986183
7.670000, -1.947420, 0.965878
7.680000, -1.942265, 0.945782
7.690000, -1.936613, 0.925901
7.700000, -1.930591, 0.906236
7.710000, -1.924295, 0.886790
7.720000, -1.917795, 0.867562
7.730000, -1.911146, 0.848553
7.740000, -1.904385, 0.829762
7.750000, -1.897543, 0.811189
7.760000, -1.890643, 0.792832
7.770000, -1.883699, 0.774690
7.780000, -1.876726, 0.756762
7.790000, -1.869732, 0.739047
7.800000, -1.862724, 0.721542
7.810000, -1.855708, 0.704247
7.820000, -1.848689, 0.687160
7.830000, -1.841668, 0.670278
7.840000, -1.834648, 0.653601
7.850000, -1.827631, 0.637127
7.860000, -1.820619, 0.620854
7.870000, -1.813611, 0.604781
7.880000, -1.806610, 0.588905
7.890000, -1.799615, 0.573225
7.900000, -1.792628, 0.557740
7.910000, -1.785647, 0.542448
7.920000, -1.778674, 0.527348
7.930000, -1.771708, 0.512437
7.940000, -1.764749, 0.497714
7.950000, -1.757798, 0.483178
7.960000, -1.750855, 0.468827
7.970000, -1.743919, 0.454659
7.980000, -1.736991, 0.440673
7.990000, -1.730069, 0.426868
8.000000, -1.723155, 0.413242
8.010000, -1.716248, 0.399792
8.020000, -1.709348, 0.386519
8.030000, -1.702455, 0.373421
8.040000, -1.695569, 0.360495
8.050000, -1.688689, 0.347741
8.060000, -1.681816, 0.335157
8.070000, -1.674949, 0.322742
8.080000, -1.668088, 0.310494
8.090000, -1.661233, 0.298412
8.100000, -1.654384, 0.286494
8.110000, -1.647540, 0.274739
8.120000, -1.640702, 0.263147
8.130000, -1.633869, 0.251715
8.140000, -1.627041, 0.240442
8.150000, -1.620218, 0.229326
8.160000, -1.613400, 0.218368
8.170000, -1.606587, 0.207564
8.180000, -1.599777, 0.196914
8.190000, -1.592972, 0.186417
8.200000, -1.586171, 0.176072
8.210000, -1.579374, 0.165876
