t,v,w
31.900000, -1.047336, -0.525468
32.000000, -1.037840, -0.517989
32.100000, -1.027901, -0.510152
32.200000, -1.017485, -0.501939
32.300000, -1.006553, -0.493332
32.400000, -0.995059, -0.484309
32.500000, -0.982947, -0.474846
32.600000, -0.970151, -0.464913
32.700000, -0.956585, -0.454477
32.800000, -0.942149, -0.443499
32.900000, -0.926708, -0.431930
33.000000, -0.910092, -0.419710
33.100000, -0.892072, -0.406767
33.200000, -0.872335, -0.393006
33.300000, -0.850439, -0.378306
33.400000, -0.825736, -0.362501
33.500000, -0.797233, -0.345362
33.600000, -0.763334, -0.326555
33.700000, -0.721302, -0.305569
33.800000, -0.666084, -0.281570
33.900000, -0.587414, -0.253088
34.000000, -0.461779, -0.217238
34.100000, -0.226882, -0.167573
34.200000, 0.295542, -0.087402
34.300000, 1.263567, 0.061364
34.400000, 1.669476, 0.276907
34.500000, 1.683983, 0.490262
34.600000, 1.640440, 0.681506
34.700000, 1.560884, 0.850652
34.800000, 1.466241, 0.998092
34.900000, 1.362905, 1.124622
35.000000, 1.249715, 1.231021
35.100000, 1.121164, 1.317663
35.200000, 0.965033, 1.384077
35.300000, 0.751681, 1.427957
35.400000, 0.393493, 1.442118
35.500000, -0.401908, 1.403303
35.600000, -1.631328, 1.258686
35.700000, -1.567844, 1.048000
35.800000, -1.660115, 0.862952
35.900000, -1.696638, 0.694152
36.000000, -1.679572, 0.542693
36.100000, -1.621069, 0.408808
36.200000, -1.543064, 0.292418
36.300000, -1.456626, 0.193013
36.400000, -1.363808, 0.109888
36.500000, -1.262836, 0.042460
36.600000, -1.149240, -0.009504
36.700000, -1.013992, -0.045594
36.800000, -0.836911, -0.064111
36.900000, -0.563823, -0.060226
37.000000, -0.016370, -0.019575
37.100000, 1.170247, 0.101631
37.200000, 1.697142, 0.320675
37.300000, 1.657709, 0.543762
37.400000, 1.697516, 0.741860
37.500000, 1.704232, 0.920646
37.600000, 1.668264, 1.080824
37.700000, 1.607397, 1.222790
37.800000, 1.537834, 1.347261
37.900000, 1.466010, 1.455298
38.000000, 1.393534, 1.548075
38.100000, 1.320535, 1.626720
38.200000, 1.246654, 1.692259
38.300000, 1.171221, 1.745584
38.400000, 1.093154, 1.787440
38.500000, 1.010669, 1.818375
38.600000, 0.920608, 1.838668
38.700000, 0.816885, 1.848146
38.800000, 0.686408, 1.845779
38.900000, 0.496836, 1.828589
39.000000, 0.154801, 1.788348
39.100000, -0.597303, 1.701112
39.200000, -1.581411, 1.527257
39.300000, -1.662229, 1.307759
39.400000, -1.668926, 1.108865
39.500000, -1.609556, 0.931787
39.600000, -1.511918, 0.777065
39.700000, -1.394705, 0.644790
39.800000, -1.258900, 0.534851
39.900000, -1.093873, 0.447727
40.000000, -0.870869, 0.385643
40.100000, -0.503642, 0.355599
40.200000, 0.315332, 0.380882
40.300000, 1.661942, 0.520822
40.400000, 1.425350, 0.735920
40.500000, 1.624597, 0.917649
40.600000, 1.672042, 1.090274
40.700000, 1.715806, 1.246838
40.800000, 1.727262, 1.388579
40.900000, 1.705832, 1.515815
41.000000, 1.664849, 1.628993
41.100000, 1.617261, 1.728833
41.200000, 1.569345, 1.816313
41.300000, 1.523278, 1.892524
41.400000, 1.479785, 1.958564
41.500000, 1.439192, 2.015481
41.600000, 1.401731, 2.064268
41.700000, 1.367613, 2.105863
41.800000, 1.337037, 2.141150
41.900000, 1.310183, 2.170965
42.000000, 1.287193, 2.196093
42.100000, 1.268150, 2.217270
42.200000, 1.253054, 2.235181
42.300000, 1.241797, 2.250453
42.400000, 1.234156, 2.263646
42.500000, 1.229787, 2.275253
42.600000, 1.228247, 2.285689
42.700000, 1.229025, 2.295292
42.800000, 1.231584, 2.304322
42.900000, 1.235412, 2.312970
43.000000, 1.240055, 2.321363
43.100000, 1.245147, 2.329582
43.200000, 1.250414, 2.337669
43.300000, 1.255667, 2.345641
43.400000, 1.260793, 2.353499
43.500000, 1.265730, 2.361237
43.600000, 1.270454, 2.368844
43.700000, 1.274965, 2.376310
43.800000, 1.279271, 2.383625
43.900000, 1.283388, 2.390782
44.000000, 1.287330, 2.397776
44.100000, 1.291110, 2.404604
44.200000, 1.294738, 2.411262
44.300000, 1.298223, 2.417750
44.400000, 1.301569, 2.424067
44.500000, 1.304780, 2.430213
44.600000, 1.307859, 2.436190
44.700000, 1.310809, 2.441996
44.800000, 1.313629, 2.447633
44.900000, 1.316320, 2.453101
45.000000, 1.318884, 2.458401
45.100000, 1.321319, 2.463534
45.200000, 1.323627, 2.468501
45.300000, 1.325807, 2.473300
45.400000, 1.327859, 2.477935
45.500000, 1.329783, 2.482403
45.600000, 1.331580, 2.486707
45.700000, 1.333248, 2.490847
45.800000, 1.334789, 2.494822
45.900000, 1.336202, 2.498634
46.000000, 1.337486, 2.502282
46.100000, 1.338643, 2.505767
46.200000, 1.339670, 2.509089
46.300000, 1.340569, 2.512247
46.400000, 1.341339, 2.515244
46.500000, 1.341980, 2.518077
46.600000, 1.342491, 2.520748
46.700000, 1.342872, 2.523256
46.800000, 1.343123, 2.525602
46.900000, 1.343243, 2.527785
47.000000, 1.343232, 2.529805
47.100000, 1.343090, 2.531663
47.200000, 1.342815, 2.533358
47.300000, 1.342408, 2.534890
47.400000, 1.341868, 2.536258
47.500000, 1.341194, 2.537462
47.600000, 1.340385, 2.538503
47.700000, 1.339442, 2.539380
47.800000, 1.338362, 2.540091
47.900000, 1.337146, 2.540638
48.000000, 1.335793, 2.541019
48.100000, 1.334301, 2.541234
48.200000, 1.332670, 2.541282
48.300000, 1.330899, 2.541163
48.400000, 1.328986, 2.540876
48.500000, 1.326931, 2.540421
48.600000, 1.324732, 2.539796
48.700000, 1.322388, 2.539000
48.800000, 1.319898, 2.538033
48.900000, 1.317261, 2.536895
49.000000, 1.314474, 2.535583
49.100000, 1.311537, 2.534097
49.200000, 1.308448, 2.532435
49.300000, 1.305205, 2.530597
49.400000, 1.301806, 2.528581
49.500000, 1.298249, 2.526385
49.600000, 1.294533, 2.524009
49.700000, 1.290654, 2.521450
49.800000, 1.286611, 2.518708
49.900000, 1.282402, 2.515779
50.000000, 1.278023, 2.512663
50.100000, 1.273472, 2.509358
50.200000, 1.268746, 2.505860
50.300000, 1.263841, 2.502169
50.400000, 1.258755, 2.498281
50.500000, 1.253484, 2.494195
50.600000, 1.248024, 2.489906
50.700000, 1.242370, 2.485414
50.800000, 1.236519, 2.480714
50.900000, 1.230466, 2.475803
51.000000, 1.224206, 2.470678
51.100000, 1.217733, 2.465335
51.200000, 1.211041, 2.459770
51.300000, 1.204124, 2.453979
51.400000, 1.196975, 2.447957
51.500000, 1.189587, 2.441699
51.600000, 1.181951, 2.435201
51.700000, 1.174058, 2.428456
51.800000, 1.165900, 2.421458
51.900000, 1.157463, 2.414200
52.000000, 1.148738, 2.406676
52.100000, 1.139711, 2.398877
52.200000, 1.130366, 2.390795
52.300000, 1.120689, 2.382420
52.400000, 1.110659, 2.373742
52.500000, 1.100257, 2.364750
52.600000, 1.089459, 2.355430
52.700000, 1.078237, 2.345768
52.800000, 1.066561, 2.335749
52.900000, 1.054393, 2.325354
53.000000, 1.041692, 2.314564
53.100000, 1.028407, 2.303354
53.200000, 1.014476, 2.291699
53.300000, 0.999826, 2.279566
53.400000, 0.984366, 2.266920
53.500000, 0.967982, 2.253716
53.600000, 0.950526, 2.239902
53.700000, 0.931808, 2.225413
53.800000, 0.911571, 2.210167
53.900000, 0.889462, 2.194061
54.000000, 0.864976, 2.176957
54.100000, 0.837368, 2.158670
54.200000, 0.805477, 2.138939
54.300000, 0.767408, 2.117379
54.400000, 0.719839, 2.093391
54.500000, 0.656466, 2.065976
54.600000, 0.564004, 2.033320
54.700000, 0.410548, 1.991722
54.800000, 0.107369, 1.932472
54.900000, -0.581183, 1.832377
55.000000, -1.529120, 1.652916
55.100000, -1.663717, 1.427475
55.200000, -1.671703, 1.219796
55.300000, -1.618368, 1.033821
55.400000, -1.534232, 0.869818
55.500000, -1.437501, 0.727337
55.600000, -1.332241, 0.605555
55.700000, -1.216215, 0.503758
55.800000, -1.082721, 0.421726
55.900000, -0.916822, 0.360242
56.000000, -0.680714, 0.322370
56.100000, -0.256755, 0.317586
56.200000, 0.714304, 0.376776
56.300000, 1.769971, 0.545869
56.400000, 1.661125, 0.756334
56.500000, 1.689017, 0.939592
56.600000, 1.700878, 1.103688
56.700000, 1.665524, 1.249920
56.800000, 1.597593, 1.378397
56.900000, 1.515475, 1.489402
57.000000, 1.426224, 1.583562
57.100000, 1.330151, 1.661566
57.200000, 1.224501, 1.723894
57.300000, 1.103412, 1.770580
57.400000, 0.954724, 1.800827
57.500000, 0.749437, 1.812058
57.600000, 0.402765, 1.796981
57.700000, -0.368638, 1.732819
57.800000, -1.605966, 1.566374
57.900000, -1.562799, 1.332895
58.000000, -1.658626, 1.125582
58.100000, -1.700789, 0.935731
58.200000, -1.694435, 0.764263
58.300000, -1.648420, 0.611101
58.400000, -1.583667, 0.475851
58.500000, -1.513147, 0.357690
58.600000, -1.441142, 0.255507
58.700000, -1.368550, 0.168142
58.800000, -1.295262, 0.094509
58.900000, -1.220777, 0.033640
59.000000, -1.144242, -0.015296
59.100000, -1.064279, -0.052958
59.200000, -0.978549, -0.079781
59.300000, -0.882763, -0.095857
59.400000, -0.768267, -0.100679
59.500000, -0.615286, -0.092493
59.600000, -0.371161, -0.066493
59.700000, 0.123617, -0.008969
59.800000, 1.125570, 0.116901
59.900000, 1.691731, 0.323252
60.000000, 1.694079, 0.536694
60.100000, 1.657097, 0.726660
60.200000, 1.574472, 0.894068
60.300000, 1.467875, 1.038984
60.400000, 1.345379, 1.161668
60.500000, 1.202773, 1.262212
60.600000, 1.025096, 1.339772
60.700000, 0.772933, 1.391158
60.800000, 0.319877, 1.406384
60.900000, -0.744803, 1.351549
61.000000, -1.827172, 1.176394
61.100000, -1.606195, 0.960888
61.200000, -1.631452, 0.776544
61.300000, -1.692197, 0.610315
61.400000, -1.722625, 0.459133
61.500000, -1.715852, 0.322836
61.600000, -1.680601, 0.201150
61.700000, -1.632472, 0.093538
61.800000, -1.581315, -0.000842
61.900000, -1.530912, -0.083040
62.000000, -1.482457, -0.154153
62.100000, -1.436381, -0.215250
62.200000, -1.392933, -0.267344
62.300000, -1.352334, -0.311391
62.400000, -1.314817, -0.348295
62.500000, -1.280628, -0.378916
62.600000, -1.250029, -0.404068
62.700000, -1.223275, -0.424530
62.800000, -1.200593, -0.441043
62.900000, -1.182153, -0.454313
63.000000, -1.168028, -0.464999
63.100000, -1.158152, -0.473714
63.200000, -1.152292, -0.481008
63.300000, -1.150030, -0.487357
63.400000, -1.150782, -0.493153
63.500000, -1.153847, -0.498693
63.600000, -1.158480, -0.504185
63.700000, -1.163975, -0.509747
63.800000, -1.169737, -0.515426
63.900000, -1.175322, -0.521217
64.000000, -1.180449, -0.527078
64.100000, -1.184979, -0.532954
64.200000, -1.188883, -0.538782
64.300000, -1.192203, -0.544509
64.400000, -1.195016, -0.550089
64.500000, -1.197415, -0.555489
64.600000, -1.199484, -0.560688
64.700000, -1.201296, -0.565673
64.800000, -1.202905, -0.570439
64.900000, -1.204351, -0.574985
65.000000, -1.205657, -0.579313
65.100000, -1.206836, -0.583428
65.200000, -1.207892, -0.587334
65.300000, -1.208824, -0.591035
65.400000, -1.209629, -0.594535
65.500000, -1.210301, -0.597836
65.600000, -1.210835, -0.600942
65.700000, -1.211224, -0.603853
65.800000, -1.211466, -0.606571
65.900000, -1.211556, -0.609095
66.000000, -1.211491, -0.611427
66.100000, -1.211268, -0.613565
66.200000, -1.210888, -0.615510
66.300000, -1.210346, -0.617261
66.400000, -1.209644, -0.618818
66.500000, -1.208778, -0.620179
66.600000, -1.207749, -0.621345
66.700000, -1.206554, -0.622314
66.800000, -1.205194, -0.623086
66.900000, -1.203665, -0.623659
67.000000, -1.201967, -0.624033
67.100000, -1.200099, -0.624207
67.200000, -1.198057, -0.624180
67.300000, -1.195841, -0.623950
67.400000, -1.193448, -0.623516
67.500000, -1.190876, -0.622877
67.600000, -1.188122, -0.622031
67.700000, -1.185184, -0.620976
67.800000, -1.182059, -0.619711
67.900000, -1.178744, -0.618234
68.000000, -1.175235, -0.616542
68.100000, -1.171529, -0.614634
68.200000, -1.167622, -0.612506
68.300000, -1.163511, -0.610156
68.400000, -1.159190, -0.607582
68.500000, -1.154656, -0.604781
68.600000, -1.149903, -0.601748
68.700000, -1.144925, -0.598481
68.800000, -1.139717, -0.594975
68.900000, -1.134272, -0.591227
69.000000, -1.128584, -0.587232
69.100000, -1.122644, -0.582985
69.200000, -1.116444, -0.578481
69.300000, -1.109975, -0.573715
69.400000, -1.103228, -0.568680
69.500000, -1.096190, -0.563370
69.600000, -1.088850, -0.557776
69.700000, -1.081194, -0.551893
69.800000, -1.073207, -0.545710
69.900000, -1.064871, -0.539217
70.000000, -1.056168, -0.532405
70.100000, -1.047075, -0.525262
70.200000, -1.037566, -0.517774
70.300000, -1.027614, -0.509926
70.400000, -1.017184, -0.501703
70.500000, -1.006238, -0.493084
70.600000, -0.994727, -0.484049
70.700000, -0.982597, -0.474573
70.800000, -0.969780, -0.464626
70.900000, -0.956192, -0.454176
71.000000, -0.941729, -0.443182
71.100000, -0.926257, -0.431595
71.200000, -0.909605, -0.419356
71.300000, -0.891542, -0.406391
71.400000, -0.871751, -0.392606
71.500000, -0.849786, -0.377877
71.600000, -0.824991, -0.362038
71.700000, -0.796363, -0.344857
71.800000, -0.762280, -0.325997
71.900000, -0.719961, -0.304940
72.000000, -0.664259, -0.280840
72.100000, -0.584685, -0.252198
72.200000, -0.457121, -0.216074
72.300000, -0.217409, -0.165855
72.400000, 0.317518, -0.084378
72.500000, 1.289385, 0.066823
72.600000, 1.667593, 0.283284
72.700000, 1.682564, 0.495888
72.800000, 1.638325, 0.686479
72.900000, 1.558350, 0.855006
73.000000, 1.463488, 1.001855
73.100000, 1.359933, 1.127820
73.200000, 1.246421, 1.233673
73.300000, 1.117323, 1.319770
73.400000, 0.960145, 1.385607
73.500000, 0.744443, 1.428802
73.600000, 0.379680, 1.441944
73.700000, -0.434796, 1.400999
73.800000, -1.653460, 1.253332
73.900000, -1.575027, 1.042227
74.000000, -1.662089, 0.857470
74.100000, -1.696955, 0.689196
74.200000, -1.678282, 0.538276
74.300000, -1.618876, 0.404935
74.400000, -1.540511, 0.289079
74.500000, -1.453876, 0.190187
74.600000, -1.360850, 0.107554
74.700000, -1.259577, 0.040604
74.800000, -1.145488, -0.010882
74.900000, -1.009353, -0.046467
75.000000, -0.830436, -0.064393
75.100000, -0.552716, -0.059677
75.200000, 0.008999, -0.017439
75.300000, 1.209562, 0.107232
75.400000, 1.679584, 0.327920
75.500000, 1.654014, 0.549536
75.600000, 1.696865, 0.746876
75.700000, 1.703312, 0.925110
75.800000, 1.666759, 1.084785
75.900000, 1.605616, 1.226276
76.000000, 1.535975, 1.350302
76.100000, 1.464134, 1.457924
76.200000, 1.391651, 1.550318
76.300000, 1.318638, 1.628609
76.400000, 1.244731, 1.693819
76.500000, 1.169249, 1.746838
76.600000, 1.091101, 1.788404
76.700000, 1.008475, 1.819062
76.800000, 0.918167, 1.839080
76.900000, 0.813982, 1.848272
77.000000, 0.682551, 1.845575
77.100000, 0.490726, 1.827937
77.200000, 0.142476, 1.786911
77.300000, -0.623852, 1.697931
77.400000, -1.595738, 1.522001
77.500000, -1.664979, 1.302419
77.600000, -1.668622, 1.104006
77.700000, -1.607497, 0.927483
77.800000, -1.509099, 0.773341
77.900000, -1.391415, 0.641648
78.000000, -1.255020, 0.532294
78.100000, -1.088953, 0.445786
78.200000, -0.863689, 0.384418
78.300000, -0.490174, 0.355405
78.400000, 0.348624, 0.382815
78.500000, 1.686149, 0.526038
78.600000, 1.434657, 0.741701
78.700000, 1.623779, 0.923314
78.800000, 1.673516, 1.095313
78.900000, 1.716620, 1.251405
79.000000, 1.727016, 1.392693
79.100000, 1.704764, 1.519488
79.200000, 1.663422, 1.632243
79.300000, 1.615761, 1.731688
79.400000, 1.567881, 1.818803
79.500000, 1.521884, 1.894686
79.600000, 1.478475, 1.960429
79.700000, 1.437974, 2.017081
79.800000, 1.400612, 2.065633
79.900000, 1.366599, 2.107020
80.000000, 1.336134, 2.142127
80.100000, 1.309396, 2.171785
80.200000, 1.286526, 2.196780
80.300000, 1.267605, 2.217846
80.400000, 1.252628, 2.235667
80.500000, 1.241487, 2.250865
80.600000, 1.233952, 2.264002
80.700000, 1.229679, 2.275567
80.800000, 1.228219, 2.285973
80.900000, 1.229061, 2.295554
81.000000, 1.231667, 2.304570
81.100000, 1.235528, 2.313208
81.200000, 1.240191, 2.321596
81.300000, 1.245293, 2.329810
81.400000, 1.250563, 2.337894
81.500000, 1.255814, 2.345863
81.600000, 1.260935, 2.353718
81.700000, 1.265866, 2.361452
81.800000, 1.270585, 2.369055
81.900000, 1.275089, 2.376517
82.000000, 1.279390, 2.383828
82.100000, 1.283502, 2.390981
