t,v,w
13.900000, 1.#QNAN0, 1.#QNAN0
14.000000, 1.#QNAN0, 1.#QNAN0
14.100000, 1.#QNAN0, 1.#QNAN0
14.200000, 1.#QNAN0, 1.#QNAN0
14.300000, 1.#QNAN0, 1.#QNAN0
14.400000, 1.#QNAN0, 1.#QNAN0
14.500000, 1.#QNAN0, 1.#QNAN0
14.600000, 1.#QNAN0, 1.#QNAN0
14.700000, 1.#QNAN0, 1.#QNAN0
14.800000, 1.#QNAN0, 1.#QNAN0
14.900000, 1.#QNAN0, 1.#QNAN0
15.000000, 1.#QNAN0, 1.#QNAN0
15.100000, 1.#QNAN0, 1.#QNAN0
15.200000, 1.#QNAN0, 1.#QNAN0
15.300000, 1.#QNAN0, 1.#QNAN0
15.400000, 1.#QNAN0, 1.#QNAN0
15.500000, 1.#QNAN0, 1.#QNAN0
15.600000, 1.#QNAN0, 1.#QNAN0
15.700000, 1.#QNAN0, 1.#QNAN0
15.800000, 1.#QNAN0, 1.#QNAN0
15.900000, 1.#QNAN0, 1.#QNAN0
16.000000, 1.#QNAN0, 1.#QNAN0
16.100000, 1.#QNAN0, 1.#QNAN0
16.200000, 1.#QNAN0, 1.#QNAN0
16.300000, 1.#QNAN0, 1.#QNAN0
16.400000, 1.#QNAN0, 1.#QNAN0
16.500000, 1.#QNAN0, 1.#QNAN0
16.600000, 1.#QNAN0, 1.#QNAN0
16.700000, 1.#QNAN0, 1.#QNAN0
16.800000, 1.#QNAN0, 1.#QNAN0
16.900000, 1.#QNAN0, 1.#QNAN0
17.000000, 1.#QNAN0, 1.#QNAN0
17.100000, 1.#QNAN0, 1.#QNAN0
17.200000, 1.#QNAN0, 1.#QNAN0
17.300000, 1.#QNAN0, 1.#QNAN0
17.400000, 1.#QNAN0, 1.#QNAN0
17.500000, 1.#QNAN0, 1.#QNAN0
17.600000, 1.#QNAN0, 1.#QNAN0
17.700000, 1.#QNAN0, 1.#QNAN0
17.800000, 1.#QNAN0, 1.#QNAN0
17.900000, 1.#QNAN0, 1.#QNAN0
18.000000, 1.#QNAN0, 1.#QNAN0
18.100000, 1.#QNAN0, 1.#QNAN0
18.200000, 1.#QNAN0, 1.#QNAN0
18.300000, 1.#QNAN0, 1.#QNAN0
18.400000, 1.#QNAN0, 1.#QNAN0
18.500000, 1.#QNAN0, 1.#QNAN0
18.600000, 1.#QNAN0, 1.#QNAN0
18.700000, 1.#QNAN0, 1.#QNAN0
18.800000, 1.#QNAN0, 1.#QNAN0
18.900000, 1.#QNAN0, 1.#QNAN0
19.000000, 1.#QNAN0, 1.#QNAN0
19.100000, 1.#QNAN0, 1.#QNAN0
19.200000, 1.#QNAN0, 1.#QNAN0
19.300000, 1.#QNAN0, 1.#QNAN0
19.400000, 1.#QNAN0, 1.#QNAN0
19.500000, 1.#QNAN0, 1.#QNAN0
19.600000, 1.#QNAN0, 1.#QNAN0
19.700000, 1.#QNAN0, 1.#QNAN0
19.800000, 1.#QNAN0, 1.#QNAN0
19.900000, 1.#QNAN0, 1.#QNAN0
20.000000, 1.#QNAN0, 1.#QNAN0
20.100000, 1.#QNAN0, 1.#QNAN0
20.200000, 1.#QNAN0, 1.#QNAN0
20.300000, 1.#QNAN0, 1.#QNAN0
20.400000, 1.#QNAN0, 1.#QNAN0
20.500000, 1.#QNAN0, 1.#QNAN0
20.600000, 1.#QNAN0, 1.#QNAN0
20.700000, 1.#QNAN0, 1.#QNAN0
20.800000, 1.#QNAN0, 1.#QNAN0
20.900000, 1.#QNAN0, 1.#QNAN0
21.000000, 1.#QNAN0, 1.#QNAN0
21.100000, 1.#QNAN0, 1.#QNAN0
21.200000, 1.#QNAN0, 1.#QNAN0
21.300000, 1.#QNAN0, 1.#QNAN0
21.400000, 1.#QNAN0, 1.#QNAN0
21.500000, 1.#QNAN0, 1.#QNAN0
21.600000, 1.#QNAN0, 1.#QNAN0
21.700000, 1.#QNAN0, 1.#QNAN0
21.800000, 1.#QNAN0, 1.#QNAN0
21.900000, 1.#QNAN0, 1.#QNAN0
22.000000, 1.#QNAN0, 1.#QNAN0
22.100000, 1.#QNAN0, 1.#QNAN0
22.200000, 1.#QNAN0, 1.#QNAN0
22.300000, 1.#QNAN0, 1.#QNAN0
22.400000, 1.#QNAN0, 1.#QNAN0
22.500000, 1.#QNAN0, 1.#QNAN0
22.600000, 1.#QNAN0, 1.#QNAN0
22.700000, 1.#QNAN0, 1.#QNAN0
22.800000, 1.#QNAN0, 1.#QNAN0
22.900000, 1.#QNAN0, 1.#QNAN0
23.000000, 1.#QNAN0, 1.#QNAN0
23.100000, 1.#QNAN0, 1.#QNAN0
23.200000, 1.#QNAN0, 1.#QNAN0
23.300000, 1.#QNAN0, 1.#QNAN0
23.400000, 1.#QNAN0, 1.#QNAN0
23.500000, 1.#QNAN0, 1.#QNAN0
23.600000, 1.#QNAN0, 1.#QNAN0
23.700000, 1.#QNAN0, 1.#QNAN0
